Bundesliga,2223,Hoffenheim,Muhammed Damar,GER,MF
Bundesliga,2223,Hoffenheim,Oliver Baumann,GER,GK
Bundesliga,2223,Hoffenheim,Ozan Kabak,TUR,DF
Bundesliga,2223,Hoffenheim,Pavel Kadeřábek,CZE,DF
Bundesliga,2223,Hoffenheim,Robert Skov,DEN,DF
Bundesliga,2223,Hoffenheim,Sebastian Rudy,GER,MF
Bundesliga,2223,Hoffenheim,Stanley N'Soki,FRA,DF
Bundesliga,2223,Hoffenheim,Stefan Posch,AUT,DF
Bundesliga,2223,Hoffenheim,Thomas Delaney,DEN,MF
Bundesliga,2223,Hoffenheim,Tom Bischof,GER,"MF,FW"
Bundesliga,2223,Hoffenheim,Umut Tohumcu,GER,"MF,DF"
Bundesliga,2223,Köln,Benno Schmitz,GER,DF
Bundesliga,2223,Köln,Davie Selke,GER,FW
Bundesliga,2223,Köln,Dejan Ljubicic,AUT,"MF,FW"
Bundesliga,2223,Köln,Denis Huseinbasic,GER,"MF,FW"
Bundesliga,2223,Köln,Dimitris Limnios,GRE,FW
Bundesliga,2223,Köln,Ellyes Skhiri,TUN,MF
Bundesliga,2223,Köln,Eric Martel,GER,MF
Bundesliga,2223,Köln,Florian Dietz,GER,FW
Bundesliga,2223,Köln,Florian Kainz,AUT,"MF,FW"
Bundesliga,2223,Köln,Jan Thielmann,GER,FW
Bundesliga,2223,Köln,Jonas Hector,GER,DF
Bundesliga,2223,Köln,Julian Chabot,GER,DF
Bundesliga,2223,Köln,Justin Diehl,GER,"MF,FW"
Bundesliga,2223,Köln,Kingsley Ehizibue,NED,DF
Bundesliga,2223,Köln,Kingsley Schindler,GHA,"DF,MF"
Bundesliga,2223,Köln,Kristian Pedersen,DEN,DF
Bundesliga,2223,Köln,Linton Maina,GER,"FW,MF"
Bundesliga,2223,Köln,Luca Kilian,GER,DF
Bundesliga,2223,Köln,Mark Uth,GER,"MF,FW"
Bundesliga,2223,Köln,Marvin Schwäbe,GER,GK
