1647,Freiburg,Augsburg,2023-01-28 Freiburg-Augsburg,2023-01-28,0
1648,Augsburg,Leverkusen,2023-02-03 Augsburg-Leverkusen,2023-02-03,0
1649,Mainz 05,Augsburg,2023-02-11 Mainz 05-Augsburg,2023-02-11,0
1650,Augsburg,Hoffenheim,2023-02-17 Augsburg-Hoffenheim,2023-02-17,0
1651,Hertha BSC,Augsburg,2023-02-25 Hertha BSC-Augsburg,2023-02-25,0
1652,Augsburg,Werder Bremen,2023-03-04 Augsburg-Werder Bremen,2023-03-04,0
1653,Bayern Munich,Augsburg,2023-03-11 Bayern Munich-Augsburg,2023-03-11,0
1654,Augsburg,Schalke 04,2023-03-18 Augsburg-Schalke 04,2023-03-18,0
1655,Wolfsburg,Augsburg,2023-04-01 Wolfsburg-Augsburg,2023-04-01,0
1656,Augsburg,Köln,2023-04-08 Augsburg-Köln,2023-04-08,0
1657,RB Leipzig,Augsburg,2023-04-15 RB Leipzig-Augsburg,2023-04-15,0
1658,Augsburg,Stuttgart,2023-04-21 Augsburg-Stuttgart,2023-04-21,0
1659,Eint Frankfurt,Augsburg,2023-04-29 Eint Frankfurt-Augsburg,2023-04-29,0
1660,Augsburg,Union Berlin,2023-05-06 Augsburg-Union Berlin,2023-05-06,0
1661,Bochum,Augsburg,2023-05-13 Bochum-Augsburg,2023-05-13,0
1662,Augsburg,Dortmund,2023-05-21 Augsburg-Dortmund,2023-05-21,0
1663,M'Gladbach,Augsburg,2023-05-27 M'Gladbach-Augsburg,2023-05-27,0
1664,Kuwait,Australia,2019-09-10 Kuwait-Australia,2019-09-10,0
1665,Australia,Nepal,2019-10-10 Australia-Nepal,2019-10-10,0
1666,Chinese Taipei,Australia,2019-10-15 Chinese Taipei-Australia,2019-10-15,0
1667,Jordan,Australia,2019-11-14 Jordan-Australia,2019-11-14,0
1668,Australia,Kuwait,2021-06-03 Australia-Kuwait,2021-06-03,0
1669,Australia,Chinese Taipei,2021-06-07 Australia-Chinese Taipei,2021-06-07,0
1670,Nepal,Australia,2021-06-11 Nepal-Australia,2021-06-11,0
1671,Australia,Jordan,2021-06-15 Australia-Jordan,2021-06-15,0
1672,Australia,China PR,2021-09-02 Australia-China PR,2021-09-02,0
1673,Vietnam,Australia,2021-09-07 Vietnam-Australia,2021-09-07,0
1674,Australia,Oman,2021-10-07 Australia-Oman,2021-10-07,0
1675,Japan,Australia,2021-10-12 Japan-Australia,2021-10-12,0
1676,Australia,Saudi Arabia,2021-11-11 Australia-Saudi Arabia,2021-11-11,0
1677,China PR,Australia,2021-11-16 China PR-Australia,2021-11-16,0
1678,Australia,Vietnam,2022-01-27 Australia-Vietnam,2022-01-27,0
1679,Oman,Australia,2022-02-01 Oman-Australia,2022-02-01,0
1680,Australia,Japan,2022-03-24 Australia-Japan,2022-03-24,0
1681,Saudi Arabia,Australia,2022-03-29 Saudi Arabia-Australia,2022-03-29,0
1682,Australia,Jordan,2022-06-01 Australia-Jordan,2022-06-01,1
1683,Australia,UAE,2022-06-07 Australia-UAE,2022-06-07,1
1684,Australia,Peru,2022-06-13 Australia-Peru,2022-06-13,1
1685,Australia,New Zealand,2022-09-22 Australia-New Zealand,2022-09-22,1
1686,Australia,New Zealand,2022-09-25 Australia-New Zealand,2022-09-25,1
1687,Australia,France,2022-11-22 Australia-France,2022-11-22,1
1688,Australia,Tunisia,2022-11-26 Australia-Tunisia,2022-11-26,1
1689,Australia,Denmark,2022-11-30 Australia-Denmark,2022-11-30,1
1690,Australia,Argentina,2022-12-03 Australia-Argentina,2022-12-03,1
1691,Dunkerque,Auxerre,2023-01-08 Dunkerque-Auxerre,2023-01-08,0
1692,Niort,Auxerre,2023-01-22 Niort-Auxerre,2023-01-22,0
1693,Auxerre,Rodez Aveyron,2023-02-08 Auxerre-Rodez Aveyron,2023-02-08,0
1694,Barcelona,Viktoria Plzeň,2022-09-07 Barcelona-Viktoria Plzeň,2022-09-07,0
1695,Bayern Munich,Barcelona,2022-09-13 Bayern Munich-Barcelona,2022-09-13,0
1696,Inter,Barcelona,2022-10-04 Inter-Barcelona,2022-10-04,0
1697,Barcelona,Inter,2022-10-12 Barcelona-Inter,2022-10-12,0
1698,Barcelona,Bayern Munich,2022-10-26 Barcelona-Bayern Munich,2022-10-26,0
1699,Viktoria Plzeň,Barcelona,2022-11-01 Viktoria Plzeň-Barcelona,2022-11-01,0
1700,Intercity,Barcelona,2023-01-04 Intercity-Barcelona,2023-01-04,0
1701,Betis,Barcelona,2023-01-12 Betis-Barcelona,2023-01-12,0
1702,Real Madrid,Barcelona,2023-01-15 Real Madrid-Barcelona,2023-01-15,0
1703,AD Ceuta,Barcelona,2023-01-19 AD Ceuta-Barcelona,2023-01-19,0
1704,Barcelona,Real Sociedad,2023-01-25 Barcelona-Real Sociedad,2023-01-25,0
1705,Barcelona,Manchester Utd,2023-02-16 Barcelona-Manchester Utd,2023-02-16,0
1706,Manchester Utd,Barcelona,2023-02-23 Manchester Utd-Barcelona,2023-02-23,0
1707,Real Madrid,Barcelona,2023-03-02 Real Madrid-Barcelona,2023-03-02,0
1708,Barcelona,Real Madrid,2023-04-05 Barcelona-Real Madrid,2023-04-05,0
1709,RB Leipzig,Bayern Munich,2022-07-30 RB Leipzig-Bayern Munich,2022-07-30,0
1710,Eint Frankfurt,Bayern Munich,2022-08-05 Eint Frankfurt-Bayern Munich,2022-08-05,0
1711,Bayern Munich,Wolfsburg,2022-08-14 Bayern Munich-Wolfsburg,2022-08-14,0
1712,Bochum,Bayern Munich,2022-08-21 Bochum-Bayern Munich,2022-08-21,0
1713,Bayern Munich,M'Gladbach,2022-08-27 Bayern Munich-M'Gladbach,2022-08-27,0
1714,Viktoria Köln,Bayern Munich,2022-08-31 Viktoria Köln-Bayern Munich,2022-08-31,0
1715,Union Berlin,Bayern Munich,2022-09-03 Union Berlin-Bayern Munich,2022-09-03,0
1716,Inter,Bayern Munich,2022-09-07 Inter-Bayern Munich,2022-09-07,0
1717,Bayern Munich,Stuttgart,2022-09-10 Bayern Munich-Stuttgart,2022-09-10,0
1718,Bayern Munich,Leverkusen,2022-09-30 Bayern Munich-Leverkusen,2022-09-30,0
1719,Bayern Munich,Viktoria Plzeň,2022-10-04 Bayern Munich-Viktoria Plzeň,2022-10-04,0
1720,Dortmund,Bayern Munich,2022-10-08 Dortmund-Bayern Munich,2022-10-08,0
1721,Viktoria Plzeň,Bayern Munich,2022-10-12 Viktoria Plzeň-Bayern Munich,2022-10-12,0
1722,Bayern Munich,Freiburg,2022-10-16 Bayern Munich-Freiburg,2022-10-16,0
1723,Hoffenheim,Bayern Munich,2022-10-22 Hoffenheim-Bayern Munich,2022-10-22,0
1724,Bayern Munich,Mainz 05,2022-10-29 Bayern Munich-Mainz 05,2022-10-29,0
1725,Bayern Munich,Inter,2022-11-01 Bayern Munich-Inter,2022-11-01,0
1726,Hertha BSC,Bayern Munich,2022-11-05 Hertha BSC-Bayern Munich,2022-11-05,0
1727,Bayern Munich,Werder Bremen,2022-11-08 Bayern Munich-Werder Bremen,2022-11-08,0
1728,Schalke 04,Bayern Munich,2022-11-12 Schalke 04-Bayern Munich,2022-11-12,0
1729,RB Leipzig,Bayern Munich,2023-01-20 RB Leipzig-Bayern Munich,2023-01-20,0
1730,Bayern Munich,Köln,2023-01-24 Bayern Munich-Köln,2023-01-24,0
1731,Bayern Munich,Eint Frankfurt,2023-01-28 Bayern Munich-Eint Frankfurt,2023-01-28,0
1732,Mainz 05,Bayern Munich,2023-02-01 Mainz 05-Bayern Munich,2023-02-01,0
1733,Wolfsburg,Bayern Munich,2023-02-05 Wolfsburg-Bayern Munich,2023-02-05,0
1734,Bayern Munich,Bochum,2023-02-11 Bayern Munich-Bochum,2023-02-11,0
1735,Paris S-G,Bayern Munich,2023-02-14 Paris S-G-Bayern Munich,2023-02-14,0
1736,M'Gladbach,Bayern Munich,2023-02-18 M'Gladbach-Bayern Munich,2023-02-18,0
1737,Bayern Munich,Union Berlin,2023-02-26 Bayern Munich-Union Berlin,2023-02-26,0
1738,Stuttgart,Bayern Munich,2023-03-04 Stuttgart-Bayern Munich,2023-03-04,0
1739,Bayern Munich,Paris S-G,2023-03-08 Bayern Munich-Paris S-G,2023-03-08,0
1740,Leverkusen,Bayern Munich,2023-03-19 Leverkusen-Bayern Munich,2023-03-19,0
1741,Bayern Munich,Dortmund,2023-04-01 Bayern Munich-Dortmund,2023-04-01,0
1742,Bayern Munich,Freiburg,2023-04-04 Bayern Munich-Freiburg,2023-04-04,0
1743,Freiburg,Bayern Munich,2023-04-08 Freiburg-Bayern Munich,2023-04-08,0
1744,Manchester City,Bayern Munich,2023-04-11 Manchester City-Bayern Munich,2023-04-11,0
1745,Bayern Munich,Hoffenheim,2023-04-15 Bayern Munich-Hoffenheim,2023-04-15,0
1746,Bayern Munich,Manchester City,2023-04-19 Bayern Munich-Manchester City,2023-04-19,0
1747,Mainz 05,Bayern Munich,2023-04-22 Mainz 05-Bayern Munich,2023-04-22,0
1748,Bayern Munich,Hertha BSC,2023-04-30 Bayern Munich-Hertha BSC,2023-04-30,0
1749,Werder Bremen,Bayern Munich,2023-05-06 Werder Bremen-Bayern Munich,2023-05-06,0
1750,Bayern Munich,Schalke 04,2023-05-13 Bayern Munich-Schalke 04,2023-05-13,0
1751,Bayern Munich,RB Leipzig,2023-05-20 Bayern Munich-RB Leipzig,2023-05-20,0
1752,Köln,Bayern Munich,2023-05-27 Köln-Bayern Munich,2023-05-27,0
1753,Belgium,Wales,2021-03-24 Belgium-Wales,2021-03-24,0
1754,Czech Republic,Belgium,2021-03-27 Czech Republic-Belgium,2021-03-27,0
1755,Belgium,Belarus,2021-03-30 Belgium-Belarus,2021-03-30,0
1756,Estonia,Belgium,2021-09-02 Estonia-Belgium,2021-09-02,0
1757,Belgium,Czech Republic,2021-09-05 Belgium-Czech Republic,2021-09-05,0
1758,Belarus,Belgium,2021-09-08 Belarus-Belgium,2021-09-08,0
1759,Belgium,Estonia,2021-11-13 Belgium-Estonia,2021-11-13,0
1760,Wales,Belgium,2021-11-16 Wales-Belgium,2021-11-16,0
1761,Belgium,Rep. of Ireland,2022-03-26 Belgium-Rep. of Ireland,2022-03-26,1
1762,Belgium,Burkina Faso,2022-03-29 Belgium-Burkina Faso,2022-03-29,1
1763,Belgium,Egypt,2022-11-18 Belgium-Egypt,2022-11-18,1
1764,Belgium,Canada,2022-11-23 Belgium-Canada,2022-11-23,1
1765,Belgium,Morocco,2022-11-27 Belgium-Morocco,2022-11-27,1
1766,Belgium,Croatia,2022-12-01 Belgium-Croatia,2022-12-01,1
1767,Benfica,Midtjylland,2022-08-02 Benfica-Midtjylland,2022-08-02,0
1768,Midtjylland,Benfica,2022-08-09 Midtjylland-Benfica,2022-08-09,0
1769,Dynamo Kyiv,Benfica,2022-08-17 Dynamo Kyiv-Benfica,2022-08-17,0
1770,Benfica,Dynamo Kyiv,2022-08-23 Benfica-Dynamo Kyiv,2022-08-23,0
1771,Benfica,Maccabi Haifa,2022-09-06 Benfica-Maccabi Haifa,2022-09-06,0
1772,Juventus,Benfica,2022-09-14 Juventus-Benfica,2022-09-14,0
1773,Benfica,Paris S-G,2022-10-05 Benfica-Paris S-G,2022-10-05,0
1774,Paris S-G,Benfica,2022-10-11 Paris S-G-Benfica,2022-10-11,0
1775,Benfica,Juventus,2022-10-25 Benfica-Juventus,2022-10-25,0
1776,Maccabi Haifa,Benfica,2022-11-02 Maccabi Haifa-Benfica,2022-11-02,0
1777,Club Brugge,Benfica,2023-02-15 Club Brugge-Benfica,2023-02-15,0
1778,Benfica,Club Brugge,2023-03-07 Benfica-Club Brugge,2023-03-07,0
1779,Benfica,Inter,2023-04-11 Benfica-Inter,2023-04-11,0
1780,Inter,Benfica,2023-04-19 Inter-Benfica,2023-04-19,0
1781,HJK,Betis,2022-09-08 HJK-Betis,2022-09-08,0
1782,Betis,Ludogorets,2022-09-15 Betis-Ludogorets,2022-09-15,0
1783,Roma,Betis,2022-10-06 Roma-Betis,2022-10-06,0
1784,Betis,Roma,2022-10-13 Betis-Roma,2022-10-13,0
1785,Ludogorets,Betis,2022-10-27 Ludogorets-Betis,2022-10-27,0
1786,Betis,HJK,2022-11-03 Betis-HJK,2022-11-03,0
1787,Ibiza,Betis,2023-01-05 Ibiza-Betis,2023-01-05,0
1788,Betis,Osasuna,2023-01-18 Betis-Osasuna,2023-01-18,0
1789,Manchester Utd,Betis,2023-03-09 Manchester Utd-Betis,2023-03-09,0
1790,Betis,Manchester Utd,2023-03-16 Betis-Manchester Utd,2023-03-16,0
1791,Viktoria 1889,Bochum,2022-07-30 Viktoria 1889-Bochum,2022-07-30,0
1792,Bochum,Mainz 05,2022-08-06 Bochum-Mainz 05,2022-08-06,0
1793,Hoffenheim,Bochum,2022-08-13 Hoffenheim-Bochum,2022-08-13,0
1794,Freiburg,Bochum,2022-08-26 Freiburg-Bochum,2022-08-26,0
1795,Bochum,Werder Bremen,2022-09-03 Bochum-Werder Bremen,2022-09-03,0
1796,Schalke 04,Bochum,2022-09-10 Schalke 04-Bochum,2022-09-10,0
1797,Bochum,Köln,2022-09-18 Bochum-Köln,2022-09-18,0
1798,RB Leipzig,Bochum,2022-10-01 RB Leipzig-Bochum,2022-10-01,0
1799,Bochum,Eint Frankfurt,2022-10-08 Bochum-Eint Frankfurt,2022-10-08,0
1800,Stuttgart,Bochum,2022-10-15 Stuttgart-Bochum,2022-10-15,0
1801,Elversberg,Bochum,2022-10-18 Elversberg-Bochum,2022-10-18,0
1802,Bochum,Union Berlin,2022-10-23 Bochum-Union Berlin,2022-10-23,0
1803,Wolfsburg,Bochum,2022-10-29 Wolfsburg-Bochum,2022-10-29,0
1804,Dortmund,Bochum,2022-11-05 Dortmund-Bochum,2022-11-05,0
1805,Bochum,M'Gladbach,2022-11-08 Bochum-M'Gladbach,2022-11-08,0
1806,Bochum,Hertha BSC,2023-01-21 Bochum-Hertha BSC,2023-01-21,0
1807,Leverkusen,Bochum,2023-01-25 Leverkusen-Bochum,2023-01-25,0
1808,Mainz 05,Bochum,2023-01-28 Mainz 05-Bochum,2023-01-28,0
1809,Bochum,Hoffenheim,2023-02-04 Bochum-Hoffenheim,2023-02-04,0
1810,Bochum,Dortmund,2023-02-08 Bochum-Dortmund,2023-02-08,0
1811,Bochum,Freiburg,2023-02-18 Bochum-Freiburg,2023-02-18,0
1812,Werder Bremen,Bochum,2023-02-25 Werder Bremen-Bochum,2023-02-25,0
1813,Bochum,Schalke 04,2023-03-04 Bochum-Schalke 04,2023-03-04,0
1814,Köln,Bochum,2023-03-10 Köln-Bochum,2023-03-10,0
1815,Bochum,RB Leipzig,2023-03-18 Bochum-RB Leipzig,2023-03-18,0
1816,Eint Frankfurt,Bochum,2023-03-31 Eint Frankfurt-Bochum,2023-03-31,0
1817,Bochum,Stuttgart,2023-04-09 Bochum-Stuttgart,2023-04-09,0
1818,Union Berlin,Bochum,2023-04-16 Union Berlin-Bochum,2023-04-16,0
1819,Bochum,Wolfsburg,2023-04-22 Bochum-Wolfsburg,2023-04-22,0
1820,Bochum,Dortmund,2023-04-28 Bochum-Dortmund,2023-04-28,0
1821,M'Gladbach,Bochum,2023-05-06 M'Gladbach-Bochum,2023-05-06,0
1822,Hertha BSC,Bochum,2023-05-20 Hertha BSC-Bochum,2023-05-20,0
1823,Bochum,Leverkusen,2023-05-27 Bochum-Leverkusen,2023-05-27,0
1824,Bologna,Cosenza,2022-08-08 Bologna-Cosenza,2022-08-08,0
1825,Bologna,Cagliari,2022-10-20 Bologna-Cagliari,2022-10-20,0
1826,Lazio,Bologna,2023-01-19 Lazio-Bologna,2023-01-19,0
1827,Norwich City,Bournemouth,2022-08-23 Norwich City-Bournemouth,2022-08-23,0
1828,Bournemouth,Everton,2022-11-08 Bournemouth-Everton,2022-11-08,0
1829,Newcastle Utd,Bournemouth,2022-12-20 Newcastle Utd-Bournemouth,2022-12-20,0
1830,Bournemouth,Burnley,2023-01-07 Bournemouth-Burnley,2023-01-07,0
1831,Brazil,Bolivia,2020-10-09 Brazil-Bolivia,2020-10-09,0
1832,Peru,Brazil,2020-10-13 Peru-Brazil,2020-10-13,0
1833,Brazil,Venezuela,2020-11-13 Brazil-Venezuela,2020-11-13,0
1834,Uruguay,Brazil,2020-11-17 Uruguay-Brazil,2020-11-17,0
1835,Brazil,Ecuador,2021-06-04 Brazil-Ecuador,2021-06-04,0
1836,Paraguay,Brazil,2021-06-08 Paraguay-Brazil,2021-06-08,0
1837,Chile,Brazil,2021-09-02 Chile-Brazil,2021-09-02,0
1838,Brazil,Peru,2021-09-09 Brazil-Peru,2021-09-09,0
1839,Venezuela,Brazil,2021-10-07 Venezuela-Brazil,2021-10-07,0
1840,Colombia,Brazil,2021-10-10 Colombia-Brazil,2021-10-10,0
1841,Brazil,Uruguay,2021-10-14 Brazil-Uruguay,2021-10-14,0
1842,Brazil,Colombia,2021-11-11 Brazil-Colombia,2021-11-11,0
1843,Ecuador,Brazil,2022-01-27 Ecuador-Brazil,2022-01-27,0
1844,Brazil,Paraguay,2022-02-01 Brazil-Paraguay,2022-02-01,0
1845,Brazil,Chile,2022-03-24 Brazil-Chile,2022-03-24,0
1846,Bolivia,Brazil,2022-03-29 Bolivia-Brazil,2022-03-29,0
1847,Brazil,Korea Republic,2022-06-02 Brazil-Korea Republic,2022-06-02,1
1848,Brazil,Japan,2022-06-06 Brazil-Japan,2022-06-06,1
1849,Brazil,Ghana,2022-09-23 Brazil-Ghana,2022-09-23,1
1850,Brazil,Tunisia,2022-09-27 Brazil-Tunisia,2022-09-27,1
1851,Brazil,Serbia,2022-11-24 Brazil-Serbia,2022-11-24,1
1852,Brazil,Switzerland,2022-11-28 Brazil-Switzerland,2022-11-28,1
1853,Brazil,Cameroon,2022-12-02 Brazil-Cameroon,2022-12-02,1
1854,Brazil,Korea Republic,2022-12-05 Brazil-Korea Republic,2022-12-05,1
1855,Brazil,Croatia,2022-12-09 Brazil-Croatia,2022-12-09,1
1856,Colchester Utd,Brentford,2022-08-23 Colchester Utd-Brentford,2022-08-23,0
1857,Brentford,Gillingham,2022-11-08 Brentford-Gillingham,2022-11-08,0
1858,Brentford,West Ham,2023-01-07 Brentford-West Ham,2023-01-07,0
1859,US Avranches,Brest,2023-01-07 US Avranches-Brest,2023-01-07,0
1860,Brest,Lens,2023-01-22 Brest-Lens,2023-01-22,0
1861,FG Rovers,Brighton,2022-08-24 FG Rovers-Brighton,2022-08-24,0
1862,Charlton Ath,Brighton,2022-12-21 Charlton Ath-Brighton,2022-12-21,0
1863,Middlesbrough,Brighton,2023-01-07 Middlesbrough-Brighton,2023-01-07,0
1864,Brighton,Liverpool,2023-01-29 Brighton-Liverpool,2023-01-29,0
1865,Stoke City,Brighton,2023-02-28 Stoke City-Brighton,2023-02-28,0
1866,Brighton,Grimsby Town,2023-03-19 Brighton-Grimsby Town,2023-03-19,0
1867,Brighton,Manchester Utd,2023-04-23 Brighton-Manchester Utd,2023-04-23,1
1868,Cameroon,Malawi,2021-09-03 Cameroon-Malawi,2021-09-03,0
1869,Côte d'Ivoire,Cameroon,2021-09-06 Côte d'Ivoire-Cameroon,2021-09-06,0
1870,Cameroon,Mozambique,2021-10-08 Cameroon-Mozambique,2021-10-08,0
1871,Mozambique,Cameroon,2021-10-11 Mozambique-Cameroon,2021-10-11,0
1872,Malawi,Cameroon,2021-11-13 Malawi-Cameroon,2021-11-13,0
1873,Cameroon,Côte d'Ivoire,2021-11-16 Cameroon-Côte d'Ivoire,2021-11-16,0
1874,Cameroon,Algeria,2022-03-25 Cameroon-Algeria,2022-03-25,0
1875,Algeria,Cameroon,2022-03-29 Algeria-Cameroon,2022-03-29,0
1876,Cameroon,Uzbekistan,2022-09-23 Cameroon-Uzbekistan,2022-09-23,1
1877,Cameroon,Korea Republic,2022-09-27 Cameroon-Korea Republic,2022-09-27,1
1878,Cameroon,Jamaica,2022-11-09 Cameroon-Jamaica,2022-11-09,1
1879,Cameroon,Panama,2022-11-18 Cameroon-Panama,2022-11-18,1
1880,Cameroon,Switzerland,2022-11-24 Cameroon-Switzerland,2022-11-24,1
1881,Cameroon,Serbia,2022-11-28 Cameroon-Serbia,2022-11-28,1
1882,Cameroon,Brazil,2022-12-02 Cameroon-Brazil,2022-12-02,1
1883,Canada,Bermuda,2021-03-25 Canada-Bermuda,2021-03-25,0
1884,Cayman Islands,Canada,2021-03-29 Cayman Islands-Canada,2021-03-29,0
1885,Aruba,Canada,2021-06-05 Aruba-Canada,2021-06-05,0
1886,Canada,Suriname,2021-06-08 Canada-Suriname,2021-06-08,0
1887,Haiti,Canada,2021-06-12 Haiti-Canada,2021-06-12,0
1888,Canada,Haiti,2021-06-15 Canada-Haiti,2021-06-15,0
1889,Canada,Honduras,2021-09-02 Canada-Honduras,2021-09-02,0
1890,United States,Canada,2021-09-05 United States-Canada,2021-09-05,0
1891,Canada,El Salvador,2021-09-08 Canada-El Salvador,2021-09-08,0
1892,Mexico,Canada,2021-10-07 Mexico-Canada,2021-10-07,0
1893,Jamaica,Canada,2021-10-10 Jamaica-Canada,2021-10-10,0
1894,Canada,Panama,2021-10-13 Canada-Panama,2021-10-13,0
1895,Canada,Costa Rica,2021-11-12 Canada-Costa Rica,2021-11-12,0
1896,Canada,Mexico,2021-11-16 Canada-Mexico,2021-11-16,0
1897,Honduras,Canada,2022-01-27 Honduras-Canada,2022-01-27,0
1898,Canada,United States,2022-01-30 Canada-United States,2022-01-30,0
1899,El Salvador,Canada,2022-02-02 El Salvador-Canada,2022-02-02,0
1900,Costa Rica,Canada,2022-03-24 Costa Rica-Canada,2022-03-24,0
1901,Canada,Jamaica,2022-03-27 Canada-Jamaica,2022-03-27,0
1902,Panama,Canada,2022-03-30 Panama-Canada,2022-03-30,0
1903,Canada,Qatar,2022-09-23 Canada-Qatar,2022-09-23,1
1904,Canada,Uruguay,2022-09-27 Canada-Uruguay,2022-09-27,1
1905,Canada,Bahrain,2022-11-11 Canada-Bahrain,2022-11-11,1
1906,Canada,Japan,2022-11-17 Canada-Japan,2022-11-17,1
1907,Canada,Belgium,2022-11-23 Canada-Belgium,2022-11-23,1
1908,Canada,Croatia,2022-11-27 Canada-Croatia,2022-11-27,1
1909,Canada,Morocco,2022-12-01 Canada-Morocco,2022-12-01,1
1910,CD Algar,Celta Vigo,2022-11-13 CD Algar-Celta Vigo,2022-11-13,0
1911,Gernika Club,Celta Vigo,2022-12-22 Gernika Club-Celta Vigo,2022-12-22,0
1912,Espanyol,Celta Vigo,2023-01-03 Espanyol-Celta Vigo,2023-01-03,0
1913,Celtic,Aberdeen,2022-07-31 Celtic-Aberdeen,2022-07-31,0
1914,Ross County,Celtic,2022-08-06 Ross County-Celtic,2022-08-06,0
1915,Kilmarnock,Celtic,2022-08-14 Kilmarnock-Celtic,2022-08-14,0
1916,Celtic,Hearts,2022-08-21 Celtic-Hearts,2022-08-21,0
1917,Dundee United,Celtic,2022-08-28 Dundee United-Celtic,2022-08-28,0
1918,Celtic,Rangers,2022-09-03 Celtic-Rangers,2022-09-03,0
1919,Celtic,Real Madrid,2022-09-06 Celtic-Real Madrid,2022-09-06,0
1920,Shakhtar,Celtic,2022-09-14 Shakhtar-Celtic,2022-09-14,0
1921,St Mirren,Celtic,2022-09-18 St Mirren-Celtic,2022-09-18,0
1922,Celtic,Motherwell,2022-10-01 Celtic-Motherwell,2022-10-01,0
1923,RB Leipzig,Celtic,2022-10-05 RB Leipzig-Celtic,2022-10-05,0
1924,St Johnstone,Celtic,2022-10-08 St Johnstone-Celtic,2022-10-08,0
1925,Celtic,RB Leipzig,2022-10-11 Celtic-RB Leipzig,2022-10-11,0
1926,Celtic,Hibernian,2022-10-15 Celtic-Hibernian,2022-10-15,0
1927,Hearts,Celtic,2022-10-22 Hearts-Celtic,2022-10-22,0
1928,Celtic,Shakhtar,2022-10-25 Celtic-Shakhtar,2022-10-25,0
1929,Livingston,Celtic,2022-10-30 Livingston-Celtic,2022-10-30,0
1930,Real Madrid,Celtic,2022-11-02 Real Madrid-Celtic,2022-11-02,0
1931,Celtic,Dundee United,2022-11-05 Celtic-Dundee United,2022-11-05,0
1932,Motherwell,Celtic,2022-11-09 Motherwell-Celtic,2022-11-09,0
1933,Celtic,Ross County,2022-11-12 Celtic-Ross County,2022-11-12,0
1934,Aberdeen,Celtic,2022-12-17 Aberdeen-Celtic,2022-12-17,0
1935,Celtic,Livingston,2022-12-21 Celtic-Livingston,2022-12-21,0
1936,Celtic,St Johnstone,2022-12-24 Celtic-St Johnstone,2022-12-24,0
1937,Hibernian,Celtic,2022-12-28 Hibernian-Celtic,2022-12-28,0
1938,Rangers,Celtic,2023-01-02 Rangers-Celtic,2023-01-02,0
1939,Celtic,Kilmarnock,2023-01-07 Celtic-Kilmarnock,2023-01-07,0
1940,Celtic,St Mirren,2023-01-18 Celtic-St Mirren,2023-01-18,0
1941,Dundee United,Celtic,2023-01-29 Dundee United-Celtic,2023-01-29,0
1942,Celtic,Livingston,2023-02-01 Celtic-Livingston,2023-02-01,0
1943,St Johnstone,Celtic,2023-02-05 St Johnstone-Celtic,2023-02-05,0
1944,Celtic,Aberdeen,2023-02-18 Celtic-Aberdeen,2023-02-18,0
1945,St Mirren,Celtic,2023-03-05 St Mirren-Celtic,2023-03-05,0
1946,Celtic,Hearts,2023-03-08 Celtic-Hearts,2023-03-08,0
1947,Celtic,Hibernian,2023-03-18 Celtic-Hibernian,2023-03-18,0
1948,Ross County,Celtic,2023-04-02 Ross County-Celtic,2023-04-02,0
1949,Celtic,Rangers,2023-04-08 Celtic-Rangers,2023-04-08,0
1950,Kilmarnock,Celtic,2023-04-16 Kilmarnock-Celtic,2023-04-16,0
1951,Celtic,Motherwell,2023-04-22 Celtic-Motherwell,2023-04-22,0
1952,Hearts,Celtic,2023-05-07 Hearts-Celtic,2023-05-07,0
1953,Rangers,Celtic,2023-05-13 Rangers-Celtic,2023-05-13,0
1954,Celtic,St Mirren,2023-05-20 Celtic-St Mirren,2023-05-20,0
1955,Hibernian,Celtic,2023-05-24 Hibernian-Celtic,2023-05-24,0
1956,Celtic,Aberdeen,2023-05-27 Celtic-Aberdeen,2023-05-27,0
1957,Dinamo Zagreb,Chelsea,2022-09-06 Dinamo Zagreb-Chelsea,2022-09-06,0
1958,Chelsea,RB Salzburg,2022-09-14 Chelsea-RB Salzburg,2022-09-14,0
1959,Chelsea,Milan,2022-10-05 Chelsea-Milan,2022-10-05,0
1960,Milan,Chelsea,2022-10-11 Milan-Chelsea,2022-10-11,0
1961,RB Salzburg,Chelsea,2022-10-25 RB Salzburg-Chelsea,2022-10-25,0
1962,Chelsea,Dinamo Zagreb,2022-11-02 Chelsea-Dinamo Zagreb,2022-11-02,0
1963,Manchester City,Chelsea,2022-11-09 Manchester City-Chelsea,2022-11-09,0
1964,Manchester City,Chelsea,2023-01-08 Manchester City-Chelsea,2023-01-08,0
1965,Dortmund,Chelsea,2023-02-15 Dortmund-Chelsea,2023-02-15,0
1966,Chelsea,Dortmund,2023-03-07 Chelsea-Dortmund,2023-03-07,0
1967,Real Madrid,Chelsea,2023-04-12 Real Madrid-Chelsea,2023-04-12,0
1968,Chelsea,Real Madrid,2023-04-18 Chelsea-Real Madrid,2023-04-18,0
1969,FCO Strasbourg Koenigshoffen 06,Clermont Foot,2023-01-07 FCO Strasbourg Koenigshoffen 06-Clermont Foot,2023-01-07,0
1970,Club Brugge,Genk,2022-07-24 Club Brugge-Genk,2022-07-24,0
1971,Eupen,Club Brugge,2022-07-31 Eupen-Club Brugge,2022-07-31,0
1972,Club Brugge,Zulte Waregem,2022-08-05 Club Brugge-Zulte Waregem,2022-08-05,0
