663,13,1485,83,0.07,,0,26,0,20056
56,63,377,112,0.03,0.35,0,33,0,20057
468,37,1643,73,0.03,,0,25,0,20058
1218,35,2056,110,0.26,,0,5,2,20059
1329,71,2034,96,0.33,,0,4,2,20060
1177,83,2063,91,0.02,,0,13,0,20061
230,37,2608,118,0.09,,0,10,0,20062
1096,16,9,63,0.08,,0,15,1,20063
1380,82,2680,102,0.08,,0,15,0,20064
410,36,631,75,0.04,0.19,0,24,0,20065
151,76,2030,121,0.03,,0,29,1,20066
1620,72,826,53,0.03,,0,27,1,20067
1328,40,2654,96,0.07,0.5,0,24,1,20068
1164,2,2624,92,0.02,,0,36,1,20069
92,21,1393,117,0.14,0.25,1,8,0,20070
819,89,1269,68,0.03,,0,24,1,20071
597,83,113,79,0.23,0.46,1,8,2,20072
1445,10,2699,103,0.18,,0,7,1,20073
1642,64,187,5,0.04,0.24,1,14,0,20074
1460,9,2602,104,0.03,0.35,0,24,0,20075
1321,65,431,96,0.05,0.35,0,19,1,20076
73,24,1859,112,0.07,0.02,0,21,0,20077
838,34,2572,53,0.16,,0,8,2,20078
1061,29,300,61,0.05,,0,12,0,20079
1764,90+2,444,24,0.04,,0,11,2,20080
2132,90+1,1261,103,0.07,,0,15,0,20081
3049,12,924,15,0.02,,0,34,0,20082
2659,49,1817,15,0.04,0.19,0,19,1,20083
1034,30,2194,68,0.04,,0,16,1,20084
1719,88,1560,2,0.04,0.02,0,25,1,20085
2638,5,443,102,0.07,,0,10,0,20086
2215,71,1972,16,0.01,,0,27,1,20087
28,54,1729,113,0.02,,0,32,0,20088
358,45+2,1888,125,0.08,,0,17,0,20089
1088,50,1345,63,0.01,0.5,1,14,2,20090
444,74,451,72,0.14,,0,8,2,20091
1158,11,353,105,0.03,0.29,0,27,1,20092
1370,90+6,2172,98,0.02,,0,32,1,20093
754,15,612,87,0.03,,0,29,1,20094
772,23,2558,70,0.03,,0,32,1,20095
1051,57,1244,60,0.2,,0,8,1,20096
338,71,2013,123,0.14,0.07,0,13,1,20097
2872,86,727,49,0.02,,0,35,1,20098
922,53,1934,62,0.01,,0,14,2,20099
900,54,1926,54,0.22,,0,8,2,20100
434,90+3,451,72,0.03,,0,12,1,20101
371,75,2606,130,0.49,0.95,1,3,2,20102
331,7,2455,123,0.06,,0,8,2,20103
826,72,2587,59,0.01,,0,27,1,20104
2350,62,1796,8,0.08,,0,20,1,20105
2574,22,762,9,0.07,,0,27,1,20106
1346,74,1091,97,0.17,,0,5,1,20107
1317,27,405,96,0.07,,0,17,0,20108
2344,80,2083,18,0.54,0.87,1,9,1,20109
195,34,974,116,0.12,,0,9,2,20110
790,60,2517,53,0.11,0.24,0,15,0,20111
1209,90+5,2428,92,0.02,,0,35,0,20112
1065,55,2112,61,0.04,,0,24,1,20113
1145,30,312,99,0.11,,0,10,2,20114
1422,47,441,100,0.06,0.24,0,23,1,20115
821,58,2112,61,0.15,0.29,0,18,1,20116
2148,22,1757,17,0.05,0.15,0,19,0,20117
343,70,159,127,0.07,0.06,0,15,2,20118
1432,77,2313,107,0.04,,0,26,1,20119
1240,37,896,93,0.44,,0,14,0,20120
287,14,721,120,0.05,,0,18,0,20121
267,38,2237,119,0.06,0.37,0,30,1,20122
852,88,1344,63,0.02,,0,28,1,20123
511,51,902,74,0.01,,0,22,1,20124
2202,41,187,5,0.06,,0,17,1,20125
477,78,668,78,0.05,,0,21,1,20126
2131,57,1574,4,0.01,,0,21,0,20127
2332,5,1168,12,0.2,,0,10,2,20128
1722,39,2236,2,0.31,0.36,0,11,0,20129
1215,25,1409,92,0.02,,0,27,1,20130
217,14,917,117,0.04,,0,14,0,20131
662,87,575,80,0.07,,0,16,1,20132
687,22,2499,81,0.1,,0,26,1,20133
1083,58,1539,62,0.06,0.23,1,17,1,20134
132,32,1085,114,0.03,,0,23,1,20135
982,42,392,57,0.09,,0,10,2,20136
1164,87,349,91,0.06,0.07,0,13,1,20137
1821,29,765,11,0.02,,0,29,1,20138
1276,32,2420,96,0.14,,0,8,2,20139
1095,48,2535,67,0.63,0.97,0,2,0,20140
463,34,1646,74,0.04,,0,16,1,20141
741,23,1476,88,0.07,,0,7,2,20142
1200,58,1261,103,0.11,,0,13,1,20143
1065,51,867,67,0.05,,0,13,1,20144
451,83,923,72,0.04,,0,22,1,20145
631,45+3,1613,86,0.05,0.13,0,28,1,20146
24,65,1264,121,0.04,,0,20,1,20147
559,55,175,77,0.05,,0,17,1,20148
1719,90+1,2151,2,0.03,,0,27,1,20149
3051,9,1033,18,0.21,,0,14,1,20150
358,61,479,128,0.02,,0,21,1,20151
353,76,680,125,0.24,0.74,1,16,1,20152
3119,57,2706,15,0.08,,0,17,1,20153
358,10,1888,125,0.05,,0,9,2,20154
1662,11,661,4,0.05,,0,22,0,20155
575,84,1799,81,0.54,,0,8,1,20156
570,86,1635,76,0.04,,0,25,0,20157
1440,40,2464,102,0.08,,0,10,2,20158
169,4,1495,115,0.03,,0,24,0,20159
3047,29,2690,18,0.04,0.14,0,24,0,20160
3054,86,1627,17,0.04,,0,28,1,20161
891,81,363,58,0.05,,0,22,0,20162
1110,36,216,65,0.04,,0,18,0,20163
65,86,2099,112,0.04,,0,30,1,20164
67,78,1749,116,0.06,,0,11,2,20165
825,43,1836,60,0.08,,0,10,2,20166
2201,75,691,5,0.02,,0,17,2,20167
433,79,1454,76,0.22,,0,12,1,20168
1437,12,2699,103,0.05,0.04,0,14,2,20169
543,27,2683,75,0.02,,0,23,0,20170
2360,36,2462,6,0.07,,0,11,1,20171
728,25,2337,84,0.06,0.07,0,18,1,20172
119,34,1697,127,0.02,0.02,0,29,1,20173
2158,74,1574,4,0.09,,0,21,1,20174
999,90,2244,65,0.16,,0,16,1,20175
942,27,1278,56,0.2,0.09,0,7,0,20176
1456,63,2190,107,0.22,0.46,0,10,1,20177
614,63,464,78,0.05,,0,16,0,20178
545,90+3,2530,75,0.1,,0,13,1,20179
1275,3,1940,110,0.06,,0,21,1,20180
307,7,1447,124,0.1,,0,22,1,20181
313,87,1416,124,0.07,0.43,0,17,1,20182
765,65,1346,69,0.05,,0,8,2,20183
2428,77,61,11,0.4,0.95,0,13,1,20184
157,34,41,118,0.36,0.49,1,3,2,20185
1281,67,793,94,0.02,,0,32,1,20186
2725,26,121,80,0.08,0.05,0,29,1,20187
2135,3,103,67,0.01,,0,33,0,20188
391,18,304,71,0.01,,0,26,1,20189
2726,3,121,80,0.07,,0,9,2,20190
294,5,2410,126,0.05,,0,24,1,20191
1462,70,2680,102,0.34,0.81,1,8,0,20192
560,81,2164,82,0.02,,0,20,1,20193
1283,37,119,95,0.04,,0,27,1,20194
443,8,8,72,0.02,0.03,0,19,0,20195
1546,45+1,871,110,0.03,,0,22,1,20196
532,54,876,75,0.01,0.08,0,17,1,20197
1264,26,689,94,0.34,0.66,0,4,0,20198
641,36,1862,79,0.02,,0,18,0,20199
16,76,1491,111,0.03,,0,18,1,20200
21,59,590,127,0.06,0.02,0,17,0,20201
440,64,8,72,0.18,,0,6,2,20202
2186,65,2039,5,0.32,,0,13,1,20203
1239,48,1582,93,0.33,,0,5,0,20204
1962,55,2007,96,0.03,,0,20,1,20205
2474,52,2182,33,0.18,,0,6,2,20206
2356,39,1999,6,0.03,,0,13,2,20207
666,18,2221,80,0.05,,0,10,0,20208
2159,34,1290,4,0.04,,0,10,2,20209
1055,62,2511,61,0.03,0.05,0,19,1,20210
72,85,1728,112,0.05,,0,30,1,20211
949,47,1466,56,0.01,,0,26,1,20212
1412,72,1952,100,0.1,,0,10,2,20213
1645,16,602,4,0.18,0.06,0,6,2,20214
1815,90+1,2492,13,0.03,0.18,0,12,2,20215
1592,78,1755,26,0.03,,0,18,1,20216
754,28,2553,89,0.64,0.21,1,11,1,20217
1426,30,337,100,0.03,,0,17,0,20218
67,62,2275,116,0.07,0.1,1,9,2,20219
1387,84,1721,98,0.07,,0,8,2,20220
815,64,327,66,0.31,0.03,0,15,1,20221
2344,16,2084,6,0.04,,0,26,0,20222
1369,77,97,98,0.03,,0,22,1,20223
739,34,2385,85,0.08,0.06,0,14,1,20224
1622,86,202,53,0.04,0.26,0,20,0,20225
1448,18,1735,105,0.03,,0,16,0,20226
548,30,1640,75,0.32,,0,3,2,20227
2409,17,1481,7,0.06,,0,13,1,20228
199,90+2,687,128,0.08,,0,13,1,20229
774,44,739,54,0.11,0.76,0,12,1,20230
2132,53,683,103,0.03,,0,28,0,20231
1171,20,169,102,0.14,,0,13,0,20232
434,88,8,72,0.2,,0,10,0,20233
519,85,1522,74,0.31,,0,13,1,20234
1211,85,2428,92,0.17,,0,5,2,20235
13,79,2147,111,0.03,,0,24,1,20236
1351,31,1121,97,0.03,,0,33,0,20237
1386,6,97,98,0.03,,0,20,1,20238
480,59,823,73,0.23,,0,15,1,20239
1486,73,2602,104,0.03,,0,25,0,20240
1118,29,856,70,0.04,,0,16,0,20241
1256,52,348,94,0.04,0.39,0,20,0,20242
1449,38,1043,101,0.11,,0,22,1,20243
1925,71,412,13,0.12,0.35,0,17,0,20244
1799,83,2265,3,0.08,,0,16,0,20245
636,72,1296,79,0.18,0.25,0,19,0,20246
832,36,1005,52,0.06,,0,9,0,20247
2419,57,1484,12,0.05,0.42,1,21,1,20248
786,66,2535,67,0.13,,0,7,2,20249
1264,26,1644,94,0.05,,0,14,1,20250
1722,4,1328,6,0.11,,0,16,1,20251
101,27,1415,113,0.02,,0,21,0,20252
1153,45+3,2362,91,0.03,,0,10,2,20253
76,4,1447,124,0.02,,0,27,1,20254
2145,8,2542,4,0.39,0.59,0,14,0,20255
2678,66,1026,12,0.12,0.11,1,10,0,20256
648,70,535,79,0.08,,0,9,1,20257
301,18,229,127,0.05,0.12,0,17,1,20258
1471,90+1,425,103,0.04,,0,18,0,20259
1331,63,2034,96,0.04,,0,24,1,20260
2703,50,1292,65,0.03,,0,21,1,20261
545,11,2304,82,0.04,,0,13,1,20262
743,31,2553,89,0.25,0.79,1,12,0,20263
94,90+5,843,123,0.03,,0,24,0,20264
707,9,1485,83,0.1,,0,24,0,20265
311,26,857,123,0.02,,0,14,2,20266
845,45+4,202,53,0.02,,0,42,0,20267
847,68,2572,53,0.01,,0,11,0,20268
2,8,2147,111,0.03,,0,24,0,20269
1780,65,1393,117,0.62,0.84,1,5,1,20270
2210,90+4,860,123,0.06,0.5,0,16,1,20271
1718,84,2360,2,0.16,0.38,1,14,0,20272
359,5,1448,125,0.04,,0,16,2,20273
1068,9,2112,61,0.02,,0,18,1,20274
906,83,856,70,0.03,,0,26,0,20275
1307,34,119,95,0.03,,0,30,1,20276
66,75,2408,121,0.12,,0,13,0,20277
878,26,2695,54,0.1,,0,17,0,20278
1008,28,662,60,0.11,,0,15,2,20279
405,58,1258,78,0.79,0.97,1,4,0,20280
244,72,41,118,0.08,,0,10,1,20281
1259,50,285,94,0.12,0.09,1,9,0,20282
2406,78,1802,7,0.05,,0,14,2,20283
327,34,2013,123,0.08,0.04,0,22,1,20284
1226,68,988,108,0.04,,0,11,1,20285
2420,63,406,8,0.11,,0,14,1,20286
680,90+2,37,89,0.05,0.21,0,23,0,20287
25,53,33,111,0.04,,0,16,1,20288
656,67,1435,85,0.03,,0,25,0,20289
1409,17,2418,99,0.04,,0,12,2,20290
396,5,1793,83,0.23,,0,17,1,20291
1540,74,1131,107,0.04,0.24,0,12,0,20292
2134,47,1918,9,0.04,,0,9,0,20293
364,52,896,127,0.09,0.03,0,17,1,20294
867,83,2652,59,0.15,0.35,0,16,0,20295
247,79,246,120,0.16,0.04,0,8,2,20296
394,19,897,73,0.07,0.47,0,30,1,20297
1500,5,697,105,0.03,,0,12,2,20298
171,28,1619,116,0.03,0.1,0,26,1,20299
613,90,668,78,0.04,,0,27,1,20300
1003,85,1468,58,0.03,0.09,0,18,1,20301
2125,13,2003,10,0.03,,0,31,0,20302
1336,33,2654,96,0.14,0.2,0,12,2,20303
77,21,1028,113,0.03,,0,32,1,20304
916,17,2622,60,0.02,,0,9,2,20305
1644,73,1998,3,0.04,,0,22,0,20306
1241,85,2148,93,0.04,,0,26,0,20307
640,32,888,88,0.81,,0,2,1,20308
2159,40,602,4,0.02,0.03,0,32,1,20309
1851,21,2686,22,0.02,,0,30,1,20310
70,84,1103,112,0.08,,0,22,1,20311
607,67,229,78,0.1,,0,20,1,20312
341,36,2328,124,0.05,,0,10,0,20313
579,87,2230,76,0.51,0.9,1,10,1,20314
977,5,2240,57,0.14,,0,8,1,20315
306,14,1664,123,0.01,,0,32,0,20316
106,60,645,113,0.02,,0,31,0,20317
2577,65,527,9,0.06,0.03,0,9,2,20318
1142,81,1099,97,0.17,,0,10,0,20319
1205,17,1153,92,0.09,,0,17,0,20320
1745,53,1417,2,0.09,,0,17,0,20321
349,42,972,130,0.05,,0,26,0,20322
763,10,2561,58,0.02,,0,17,0,20323
1632,68,2143,1,0.08,,0,16,1,20324
513,38,2130,90,0.16,0.22,1,12,0,20325
567,45+2,822,84,0.01,0.02,0,30,0,20326
777,55,226,66,0.04,,0,29,1,20327
647,50,981,88,0.04,,0,31,1,20328
1389,34,32,110,0.1,0.25,0,15,1,20329
1436,6,1225,110,0.02,,0,25,1,20330
279,45+1,1443,120,0.14,0.41,1,14,0,20331
1166,54,1829,98,0.05,,0,28,1,20332
1086,64,388,63,0.02,,0,30,1,20333
2438,83,1796,8,0.43,0.65,0,12,0,20334
399,3,1613,86,0.51,0.97,1,2,1,20335
1349,74,1141,106,0.02,,0,16,1,20336
1240,87,506,93,0.04,,0,16,0,20337
1030,38,1072,59,0.02,0.01,0,11,2,20338
1260,84,2238,94,0.07,,0,16,1,20339
1420,51,2065,106,0.04,,0,26,0,20340
702,29,236,82,0.04,,0,20,0,20341
1311,5,683,103,0.08,,0,12,0,20342
1340,43,912,102,0.08,0.14,0,14,2,20343
1228,50,594,93,0.06,0.17,0,16,1,20344
1273,23,2602,104,0.04,,0,20,0,20345
233,34,1548,118,0.07,0.04,0,24,1,20346
16,65,2338,111,0.05,,0,24,1,20347
254,17,2606,130,0.24,,0,8,0,20348
742,90+5,1484,88,0.08,0.62,0,20,0,20349
34,85,1614,111,0.09,,0,9,2,20350
15,90+5,2147,111,0.06,,0,22,0,20351
1396,30,165,99,0.48,0.6,0,16,1,20352
3119,23,1915,18,0.05,0.37,1,23,1,20353
769,8,1478,51,0.49,0.5,1,17,0,20354
245,55,1697,127,0.02,0.33,0,28,1,20355
488,37,818,73,0.09,,0,23,0,20356
684,66,2134,81,0.02,,0,21,1,20357
306,28,1664,123,0.03,,0,15,1,20358
429,33,1696,88,0.06,,0,10,2,20359
101,48,2284,113,0.03,,0,29,1,20360
415,48,715,89,0.13,,0,10,2,20361
1299,90+7,119,95,0.05,,0,30,1,20362
842,29,1581,53,0.12,0.54,1,16,1,20363
565,16,1484,88,0.06,0.04,0,26,0,20364
1397,42,1012,103,0.04,,0,19,1,20365
22,81,1676,119,0.03,,0,23,1,20366
667,64,121,80,0.16,0.13,0,17,1,20367
378,79,632,128,0.59,,0,30,1,20368
738,90+4,1435,85,0.19,,0,12,0,20369
205,2,2203,130,0.07,,0,21,1,20370
2663,62,765,11,0.02,,0,21,1,20371
34,89,607,118,0.14,0.02,0,13,0,20372
2644,26,424,102,0.05,,0,14,2,20373
1033,67,124,70,0.01,0.08,0,13,2,20374
846,45+3,2141,57,0.02,0.36,0,10,0,20375
1499,46,353,105,0.96,0.78,1,6,1,20376
146,23,246,120,0.48,,0,4,2,20377
847,65,1223,53,0.19,,0,7,2,20378
1083,70,444,69,0.17,,0,5,2,20379
653,19,2639,80,0.07,,0,10,2,20380
307,90+4,2328,124,0.15,0.48,1,15,1,20381
211,52,2455,123,0.25,0.52,0,2,0,20382
1634,90+4,1843,17,0.25,,0,6,0,20383
132,67,2098,114,0.12,0.18,0,7,2,20384
12,7,1672,114,0.04,,0,21,1,20385
825,19,873,52,0.06,,0,7,2,20386
293,79,159,127,0.04,,0,21,1,20387
2610,81,730,18,0.07,,0,17,1,20388
3053,36,2113,14,0.1,,0,7,1,20389
1353,81,1735,105,0.03,,0,20,0,20390
1070,47,2026,64,0.04,,0,24,0,20391
1374,6,538,98,0.08,0.15,0,14,1,20392
2984,47,2583,65,0.07,,0,9,2,20393
174,30,2275,116,0.04,0.07,0,25,1,20394
137,34,2429,114,0.08,,0,10,2,20395
273,21,1664,123,0.02,0.1,0,18,0,20396
113,3,2414,125,0.02,,0,31,0,20397
1037,90+5,868,69,0.12,0.05,0,18,0,20398
616,84,2713,81,0.03,,0,21,0,20399
87,84,511,113,0.15,,0,16,1,20400
1290,45,30,95,0.18,,0,14,1,20401
1029,45+4,1835,67,0.02,0.03,0,29,1,20402
1452,59,2108,103,0.03,,0,23,1,20403
2562,27,1628,11,0.1,0.77,1,9,0,20404
163,26,846,122,0.1,0.02,0,10,1,20405
197,74,539,129,0.05,0.1,0,13,1,20406
1019,12,2038,61,0.05,,0,23,0,20407
1385,21,165,99,0.05,,0,21,1,20408
2347,77,693,10,0.03,0.04,0,30,1,20409
2687,90+7,491,14,0.04,,0,14,0,20410
724,79,290,87,0.04,,0,27,1,20411
689,70,715,89,0.08,0.08,0,11,1,20412
3048,87,2317,16,0.07,0.57,1,17,0,20413
1090,6,388,63,0.03,0.06,0,32,1,20414
1656,18,580,1,0.01,,0,14,2,20415
3167,47,2649,16,0.11,,0,14,1,20416
1416,45,2697,108,0.06,0.3,0,10,1,20417
2445,45,1155,8,0.03,,0,14,2,20418
2321,36,1910,30,0.05,,0,15,0,20419
606,82,612,87,0.02,,0,27,1,20420
711,4,773,86,0.01,,0,17,0,20421
2637,72,912,102,0.07,,0,16,0,20422
3178,39,485,16,0.08,,0,9,2,20423
826,74,873,52,0.96,,0,2,1,20424
2196,35,920,108,0.09,0.05,0,14,0,20425
665,68,201,89,0.26,,0,15,1,20426
1620,71,1223,53,0.05,0.05,0,15,2,20427
423,85,2506,90,0.06,,0,24,0,20428
1443,90,193,104,0.08,0.09,0,11,0,20429
1494,11,920,108,0.23,,0,10,1,20430
363,34,742,126,0.05,,0,26,1,20431
1710,74,2166,2,0.13,0.41,0,9,1,20432
1320,41,398,104,0.01,,0,34,1,20433
1001,10,1287,62,0.02,,0,31,0,20434
761,22,2125,90,0.03,,0,20,0,20435
2200,45,1894,80,0.03,,0,28,0,20436
349,45+5,1447,124,0.08,0.36,0,24,1,20437
1216,7,2085,103,0.03,,0,19,0,20438
15,16,1222,111,0.08,0.14,0,12,2,20439
1806,56,1998,3,0.13,0.3,1,16,0,20440
1221,83,2526,94,0.04,,0,16,1,20441
1148,41,349,91,0.02,,0,27,0,20442
347,54,1974,124,0.01,,0,28,0,20443
76,25,1416,124,0.12,,0,5,1,20444
669,3,2544,86,0.05,,0,28,0,20445
219,9,2124,117,0.05,,0,13,1,20446
271,45+1,2606,130,0.02,,0,16,2,20447
510,80,2599,77,0.02,0.11,1,7,2,20448
38,25,2047,111,0.02,,0,16,2,20449
87,23,325,121,0.05,,0,8,0,20450
1551,82,2050,110,0.07,,0,17,1,20451
191,43,501,116,0.05,,0,24,1,20452
2638,81,2680,102,0.3,0.1,0,10,0,20453
2212,36,1961,18,0.07,,0,11,1,20454
680,60,335,81,0.75,0.99,1,1,2,20455
2430,14,597,12,0.05,,0,15,1,20456
1851,62,2714,22,0.09,0.12,0,14,1,20457
2425,42,2378,9,0.02,0.03,0,16,2,20458
1395,16,478,99,0.18,,0,8,2,20459
1480,19,193,104,0.15,0.5,0,6,1,20460
66,90+3,772,121,0.07,,0,10,0,20461
2346,70,390,15,0.23,,0,11,1,20462
748,74,290,87,0.06,,0,22,1,20463
798,77,444,69,0.08,,0,16,1,20464
831,50,2552,70,0.35,0.25,0,7,1,20465
1480,90+5,2322,107,0.03,,0,14,1,20466
921,44,1237,70,0.06,,0,10,2,20467
801,90+5,2185,68,0.08,,0,12,0,20468
113,48,1610,114,0.07,0.03,0,21,0,20469
3124,71,1915,18,0.11,,0,22,1,20470
1263,78,2526,94,0.16,0.04,0,13,1,20471
340,51,723,125,0.04,,0,11,1,20472
1084,16,173,68,0.07,,0,23,1,20473
1372,65,920,108,0.02,,0,32,1,20474
390,11,876,75,0.27,0.93,1,3,1,20475
2908,82,2547,13,0.19,0.28,1,13,1,20476
617,42,376,80,0.07,,0,9,2,20477
418,51,1767,71,0.06,,0,18,0,20478
721,23,105,88,0.1,0.08,0,12,1,20479
1794,62,1720,6,0.46,0.88,0,6,0,20480
1056,19,2139,63,0.04,,0,25,1,20481
1342,86,1140,105,0.24,,0,5,0,20482
1339,75,2654,96,0.05,,0,21,1,20483
2664,47,1678,18,0.48,0.73,0,10,1,20484
1107,68,2185,68,0.09,,0,15,1,20485
2152,78,2044,4,0.04,0.17,0,22,0,20486
494,17,1086,88,0.18,0.51,0,12,0,20487
525,69,464,78,0.01,,0,9,0,20488
54,34,346,124,0.04,0.16,0,17,0,20489
346,79,1761,124,0.09,0.1,0,9,2,20490
1234,90+3,1259,95,0.05,,0,27,1,20491
443,30,2510,72,0.05,0.17,0,12,1,20492
729,65,235,87,0.44,0.2,0,17,1,20493
431,83,241,87,0.2,,0,7,2,20494
2415,86,1915,18,0.22,0.87,1,10,0,20495
2800,16,860,123,0.24,0.71,1,8,2,20496
1362,25,2490,97,0.03,,0,20,1,20497
862,45+2,2114,53,0.43,0.37,1,9,1,20498
462,50,1643,73,0.08,0.05,0,23,1,20499
1458,52,107,105,0.31,,0,16,0,20500
1723,84,2166,2,0.04,,0,17,1,20501
1713,71,2360,2,0.1,0.04,0,10,2,20502
1122,30,1626,66,0.08,,0,15,0,20503
681,40,2686,85,0.04,,0,22,1,20504
532,56,1360,75,0.04,,0,12,2,20505
2637,66,504,102,0.19,0.8,1,18,1,20506
324,54,158,122,0.15,0.45,1,15,0,20507
396,68,1485,83,0.07,0.03,0,20,0,20508
1290,83,1401,95,0.04,,0,23,0,20509
1209,84,793,94,0.44,,0,8,0,20510
506,53,2051,79,0.03,0.33,0,29,0,20511
1310,82,706,95,0.04,,0,27,0,20512
202,75,2667,119,0.06,0.59,1,25,1,20513
1168,45+2,1623,91,0.2,0.33,1,13,0,20514
300,3,2204,121,0.08,,0,11,2,20515
1008,22,460,60,0.61,,0,14,0,20516
417,43,1296,87,0.27,0.25,0,8,1,20517
555,7,513,76,0.11,,0,9,0,20518
113,31,1625,114,0.33,0.85,1,5,2,20519
953,51,903,56,0.09,,0,17,1,20520
345,42,484,128,0.02,,0,29,0,20521
1476,54,1776,106,0.03,,0,25,1,20522
1133,65,173,68,0.02,0.05,0,31,1,20523
434,18,289,77,0.03,,0,26,1,20524
2571,49,1095,9,0.09,,0,10,2,20525
1716,18,1204,2,0.05,,0,24,0,20526
2564,83,1293,12,0.07,0.19,1,10,1,20527
300,77,2408,121,0.24,0.5,1,14,0,20528
1050,14,2138,63,0.02,,0,32,0,20529
819,86,930,68,0.04,0.08,0,14,2,20530
992,64,832,58,0.04,,0,24,0,20531
1812,79,409,3,0.04,,0,18,0,20532
469,78,1892,73,0.11,0.1,0,23,1,20533
1042,14,975,64,0.03,,0,22,0,20534
2661,87,2264,12,0.01,,0,35,1,20535
1495,25,353,105,0.09,,0,20,0,20536
2577,13,1162,9,0.1,,0,13,1,20537
792,58,1494,51,0.36,0.54,1,8,1,20538
3065,54,2541,43,0.02,,0,28,1,20539
777,33,2324,66,0.02,0.11,0,13,1,20540
204,63,619,117,0.12,,0,10,2,20541
389,72,2071,71,0.08,,0,15,1,20542
1135,68,1479,69,0.02,,0,17,1,20543
181,45+5,649,128,0.04,0.16,0,24,1,20544
1485,76,1586,104,0.14,0.07,1,9,1,20545
45,90+6,1606,112,0.03,,0,16,1,20546
133,39,2204,121,0.06,0.13,0,16,1,20547
892,24,1070,61,0.05,,0,13,2,20548
293,90+4,2030,121,0.15,0.06,0,16,1,20549
1360,35,608,98,0.02,,0,29,0,20550
141,37,2079,115,0.05,0.03,0,16,1,20551
1930,61,2714,65,0.44,0.93,1,6,0,20552
1172,37,2401,109,0.14,,0,6,2,20553
557,33,2230,76,0.44,0.52,0,10,1,20554
45,22,2077,112,0.26,,0,7,2,20555
1620,88,2572,53,0.29,0.83,0,5,0,20556
376,33,228,128,0.3,0.92,1,10,1,20557
1797,8,762,9,0.05,,0,12,0,20558
1487,16,1140,105,0.71,0.78,0,5,0,20559
1710,33,2166,2,0.28,,0,9,0,20560
2191,11,1461,5,0.03,,0,31,0,20561
2984,75,727,65,0.04,,0,30,1,20562
19,65,2617,118,0.08,0.13,1,22,1,20563
1104,17,327,66,0.09,0.39,0,11,1,20564
270,76,417,119,0.06,,0,13,0,20565
89,19,1682,118,0.02,0.54,0,23,0,20566
1485,56,344,104,0.08,,0,27,1,20567
111,90+5,1831,114,0.03,,0,35,1,20568
2140,53,1995,103,0.07,,0,21,0,20569
604,58,1485,83,0.09,,0,20,0,20570
31,84,2338,111,0.05,0.25,1,13,1,20571
518,90+3,2006,74,0.02,,0,30,1,20572
1436,49,2620,110,0.11,,0,9,2,20573
2200,45,139,80,0.08,0.3,0,16,1,20574
657,31,1382,88,0.04,,0,22,1,20575
1296,27,102,102,0.51,,0,6,1,20576
1803,51,2518,18,0.03,,0,25,0,20577
2244,39,1182,29,0.15,0.37,1,14,0,20578
1150,6,504,102,0.1,,0,23,1,20579
172,33,1977,116,0.02,,0,6,1,20580
2147,53,1574,4,0.09,,0,18,0,20581
2637,80,2680,102,0.1,0.08,1,17,0,20582
1457,24,1810,102,0.05,,0,23,0,20583
1968,20,2702,65,0.08,,0,13,1,20584
294,41,1910,121,0.09,,0,10,2,20585
1081,47,1934,62,0.02,,0,30,1,20586
416,72,2716,85,0.1,0.3,0,22,1,20587
427,43,1807,72,0.05,0.44,1,23,0,20588
75,59,841,115,0.07,,0,18,1,20589
259,39,590,127,0.06,,0,10,2,20590
78,12,619,117,0.18,0.41,0,14,1,20591
662,44,1894,80,0.05,,0,15,0,20592
1184,70,1323,103,0.03,,0,30,1,20593
1262,85,993,94,0.2,,0,6,1,20594
1257,90+5,544,95,0.07,,0,17,1,20595
1139,79,469,70,0.03,,0,29,1,20596
733,73,2686,85,0.1,,0,12,2,20597
1734,44,1668,2,0.1,0.06,0,9,2,20598
1241,27,594,93,0.17,,0,15,0,20599
124,30,746,114,0.01,,0,24,0,20600
1296,47,2283,95,0.62,0.94,1,6,0,20601
656,87,704,85,0.06,,0,21,0,20602
754,67,540,89,0.25,,0,11,1,20603
534,90+4,1760,77,0.13,0.35,1,11,1,20604
129,20,2455,123,0.07,,0,10,1,20605
1551,45,2161,110,0.02,,0,29,1,20606
787,17,2141,57,0.02,,0,26,1,20607
678,17,2025,83,0.05,,0,20,1,20608
1469,14,1225,110,0.04,,0,27,1,20609
1730,44,294,2,0.03,0.03,0,13,1,20610
2199,60,2037,11,0.03,,0,15,1,20611
2056,13,988,26,0.18,,0,8,1,20612
888,78,716,57,0.03,0.13,0,13,2,20613
133,13,2339,121,0.14,0.03,0,10,0,20614
2757,87,978,121,0.03,0.16,0,31,0,20615
10,15,1715,111,0.02,,0,9,2,20616
906,83,856,70,0.02,,0,28,0,20617
2158,88,1961,18,0.08,,0,13,1,20618
2553,55,762,9,0.03,,0,23,1,20619
1820,76,1245,4,0.15,0.32,0,17,1,20620
396,4,167,83,0.02,,0,10,1,20621
498,60,2683,75,0.03,,0,25,0,20622
327,31,2013,123,0.15,,0,16,0,20623
752,57,895,87,0.04,,0,20,1,20624
828,33,2632,67,0.03,,0,22,1,20625
2756,13,676,108,0.04,0.03,0,14,2,20626
387,85,2459,71,0.03,0.04,0,28,0,20627
731,73,715,89,0.03,,0,22,1,20628
3080,1,335,46,0.26,0.5,0,10,0,20629
667,90+2,138,87,0.05,,0,18,1,20630
707,66,545,83,0.04,,0,13,1,20631
