935,La Liga,Real Madrid,Éder Militão,Eder Militao,Eder Militao,1,0
2058,Premier League,Manchester City,Ederson,Éderson,Éderson,1,0
2293,Serie A,Atalanta,Éderson,Ederson,Ederson,1,0
728,La Liga,Elche,Édgar Badía,Edgar Badia,Edgar Badia,1,0
634,La Liga,Betis,Édgar González,Edgar Gonzalez,Edgar Gonzalez,1,0
329,Bundesliga,Mainz 05,Edimilson Fernandes,Edimilson Fernandes,Edimilson Fernandes,1,0
2477,Serie A,Inter,Edin Džeko,Edin Dzeko,Edin Dzeko,1,0
1023,La Liga,Valencia,Edinson Cavani,Edinson Cavani,Edinson Cavani,1,0
271,Bundesliga,Leverkusen,Edmond Tapsoba,Edmond Tapsoba,Edmond Tapsoba,1,0
2673,Serie A,Roma,Edoardo Bove,Edoardo Bove,Edoardo Bove,1,0
1310,Ligue 1,Lille,Edon Zhegrova,Edon Zhegrova,Edon Zhegrova,1,0
1864,Premier League,Chelsea,Edouard Mendy,Edouard Mendy,Edouard Mendy,1,0
762,La Liga,Espanyol,Edu Expósito,Edu Exposito,Edu Exposito,1,0
1633,Ligue 1,Strasbourg,Eduard Sobol,Eduard Sobol,Eduard Sobol,1,0
936,La Liga,Real Madrid,Eduardo Camavinga,Eduardo Camavinga,Eduardo Camavinga,1,0
212,Bundesliga,Hoffenheim,Eduardo Quaresma,Eduardo Quaresma,Eduardo Quaresma,1,0
524,La Liga,Almería,El Bilal Touré,El Bilal Toure,El Bilal Toure,1,1
1569,Ligue 1,Reims,El Bilal Touré,El Bilal Toure,El Bilal Toure,1,1
1540,Ligue 1,Paris S-G,El Chadaille Bitshiabu,El Chadaille Bitshiabu,El Chadaille Bitshiabu,1,0
1249,Ligue 1,Clermont Foot,Elba Rashani,Elbasan Rashani,Elbasan Rashani,1,0
2674,Serie A,Roma,Eldor Shomurodov,Eldor Shomurodov,Eldor Shomurodov,1,1
2805,Serie A,Spezia,Eldor Shomurodov,Eldor Shomurodov,Eldor Shomurodov,1,1
1337,Ligue 1,Lorient,Eli Junior Kroupi,Eli Junior Kroupi,Eli Junior Kroupi,1,0
1423,Ligue 1,Monaco,Eliesse Ben Seghir,Eliesse Ben Seghir,Eliesse Ben Seghir,1,0
2648,Serie A,Napoli,Elif Elmas,Eljif Elmas,Eljif Elmas,1,0
1424,Ligue 1,Monaco,Eliot Matazo,Eliot Matazo,Eliot Matazo,1,0
2112,Premier League,Newcastle Utd,Elliot Anderson,Elliot Anderson,Elliot Anderson,1,0
1924,Premier League,Everton,Ellis Simms,Ellis Simms,Ellis Simms,1,0
242,Bundesliga,Köln,Ellyes Skhiri,Ellyes Skhiri,Ellyes Skhiri,1,0
2530,Serie A,Lazio,Elseid Hysaj,Elseid Hysaj,Elseid Hysaj,1,0
9,Bundesliga,Augsburg,Elvis Rexhbeçaj,Elvis Rexhbecaj,Elvis Rexhbecaj,1,0
1451,Ligue 1,Montpellier,Elye Wahi,Elye Wahi,Elye Wahi,1,0
2349,Serie A,Cremonese,Emanuel Aiwum,Emanuel Aiwu,Emanuel Aiwu,1,0
2319,Serie A,Bologna,Emanuel Vignato,Emanuel Vignato,Emanuel Vignato,1,1
2377,Serie A,Empoli,Emanuel Vignato,Emanuel Vignato,Emanuel Vignato,1,1
2350,Serie A,Cremonese,Emanuele Valeri,Emanuele Valeri,Emanuele Valeri,1,0
2209,Premier League,Tottenham,Emerson,Emerson Royal,Emerson Royal,1,0
2239,Premier League,West Ham,Emerson Palmieri,Emerson Palmieri,Emerson Palmieri,1,0
2735,Serie A,Sampdoria,Emil Audero,Emil Audero,Emil Audero,1,0
2704,Serie A,Salernitana,Emil Bohinen,Emil Bohinen,Emil Bohinen,1,0
2775,Serie A,Sassuolo,Emil Ceide,Emil Konradsen Ceide,Emil Konradsen Ceide,1,0
354,Bundesliga,RB Leipzig,Emil Forsberg,Emil Forsberg,Emil Forsberg,1,0
2806,Serie A,Spezia,Emil Holm,Emil Holm,Emil Holm,1,0
2113,Premier League,Newcastle Utd,Emil Krafth,Emil Krafth,Emil Krafth,1,0
1724,Premier League,Arsenal,Emile Smith Rowe,Emile Smith Rowe,Emile Smith Rowe,1,0
1753,Premier League,Aston Villa,Emi Buendía,Emiliano Buendia,Emiliano Buendia,1,0
1777,Premier League,Bournemouth,Emiliano Marcondes,Emiliano Marcondes,Emiliano Marcondes,1,0
1754,Premier League,Aston Villa,Emiliano Martínez,Emiliano Martinez,Emiliano Martinez,1,0
2736,Serie A,Sampdoria,Emirhan İlkhan,Emirhan Ilkhan,Emirhan Ilkhan,1,1
2839,Serie A,Torino,Emirhan İlkhan,Emirhan Ilkhan,Emirhan Ilkhan,1,1
1570,Ligue 1,Reims,Emmanuel Agbadou,Emmanuel Agbadou,Emmanuel Agbadou,1,0
2140,Premier League,Nott'ham Forest,Emmanuel Dennis,Emmanuel Dennis,Emmanuel Dennis,1,0
2378,Serie A,Empoli,Emmanuel Ekong,Emmanuel Ekong,Emmanuel Ekong,1,0
2807,Serie A,Spezia,Emmanuel Gyasi,Emmanuel Gyasi,Emmanuel Gyasi,1,0
93,Bundesliga,Dortmund,Emre Can,Emre Can,Emre Can,1,0
794,La Liga,Getafe,Enes Ünal,Enes Unal,Enes Unal,1,0
330,Bundesliga,Mainz 05,Eniss Shabani,Eniss Shabani,Eniss Shabani,1,0
1834,Premier League,Brighton,Enock Mwepu,Enock Mwepu,Enock Mwepu,1,0
2505,Serie A,Juventus,Enzo Barrenechea,Enzo Barrenechea,Enzo Barrenechea,1,0
2866,Serie A,Udinese,Enzo Ebosse,Enzo Ebosse,Enzo Ebosse,1,0
1865,Premier League,Chelsea,Enzo Fernández,Enzo Fernandez,Enzo Fernandez,1,0
1338,Ligue 1,Lorient,Enzo Le Fée,Enzo Le Fee,Enzo Le Fee,1,0
412,Bundesliga,Stuttgart,Enzo Millot,Enzo Millot,Enzo Millot,1,0
729,La Liga,Elche,Enzo Roco,Enzo Roco,Enzo Roco,1,0
1452,Ligue 1,Montpellier,Enzo Tchato,Enzo Tchato,Enzo Tchato,1,0
1024,La Liga,Valencia,Eray Cömert,Eray Comert,Eray Comert,1,0
467,Bundesliga,Werder Bremen,Eren Dinkçi,Eren Dinkci,Eren Dinkci,1,0
68,Bundesliga,Bochum,Erhan Mašović,Erhan Masovic,Erhan Masovic,1,0
1395,Ligue 1,Marseille,Eric Bailly,Eric Bailly,Eric Bailly,1,0
2210,Premier League,Tottenham,Eric Dier,Eric Dier,Eric Dier,1,0
604,La Liga,Barcelona,Eric García,Eric Garcia,Eric Garcia,1,0
243,Bundesliga,Köln,Eric Martel,Eric Martel,Eric Martel,1,0
41,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,1,0
2705,Serie A,Salernitana,Erik Botheim,Erik Botheim,Erik Botheim,1,0
987,La Liga,Sevilla,Érik Lamela,Erik Lamela,Erik Lamela,1,0
1693,Ligue 1,Troyes,Erik Palmer-Brown,Erik Palmer-Brown,Erik Palmer-Brown,1,0
2059,Premier League,Manchester City,Erling Haaland,Erling Haaland,Erling Haaland,1,0
10,Bundesliga,Augsburg,Ermedin Demirović,Ermedin Demirovic,Ermedin Demirovic,1,0
213,Bundesliga,Hoffenheim,Ermin Bičakčić,Ermin Bicakcic,Ermin Bicakcic,1,0
904,La Liga,Rayo Vallecano,Esteban Saveljich,Esteban Saveljich,Esteban Saveljich,1,0
2808,Serie A,Spezia,Ethan Ampadu,Ethan Ampadu,Ethan Ampadu,1,0
1725,Premier League,Arsenal,Ethan Nwaneri,Ethan Nwaneri,Ethan Nwaneri,1,0
1806,Premier League,Brentford,Ethan Pinnock,Ethan Pinnock,Ethan Pinnock,1,0
1088,La Liga,Villarreal,Étienne Capoue,Etienne Capoue,Etienne Capoue,1,0
1835,Premier League,Brighton,Evan Ferguson,Evan Ferguson,Evan Ferguson,1,0
1479,Ligue 1,Nantes,Evann Guessand,Evann Guessand,Evann Guessand,1,0
272,Bundesliga,Leverkusen,Exequiel Palacios,Exequiel Palacios,Exequiel Palacios,1,0
879,La Liga,Osasuna,Ezequiel Ávila,Chimy Avila,Chimy Avila,1,0
730,La Liga,Elche,Ezequiel Ponce,Ezequiel Ponce,Ezequiel Ponce,1,0
1755,Premier League,Aston Villa,Ezri Konsa,Ezri Konsa,Ezri Konsa,1,0
413,Bundesliga,Stuttgart,Fabian Bredlow,Fabian Bredlow,Fabian Bredlow,1,0
1541,Ligue 1,Paris S-G,Fabián Ruiz Peña,Fabian Ruiz,Fabian Ruiz,1,0
2114,Premier League,Newcastle Utd,Fabian Schär,Fabian Schar,Fabian Schar,1,0
2379,Serie A,Empoli,Fabiano Parisi,Fabiano Parisi,Fabiano Parisi,1,0
1480,Ligue 1,Nantes,Fabien Centonze,Fabien Centonze,Fabien Centonze,1,0
2037,Premier League,Liverpool,Fabinho,Fabinho,Fabinho,1,0
1481,Ligue 1,Nantes,Fábio,Fabio,Fabio,1,0
2038,Premier League,Liverpool,Fabio Carvalho,Fabio Carvalho,Fabio Carvalho,1,0
468,Bundesliga,Werder Bremen,Fabio Chiarodia,Fabio Chiarodia,Fabio Chiarodia,1,0
2447,Serie A,Hellas Verona,Fabio Depaoli,Fabio Depaoli,Fabio Depaoli,1,1
2737,Serie A,Sampdoria,Fabio Depaoli,Fabio Depaoli,Fabio Depaoli,1,1
2506,Serie A,Juventus,Fabio Miretti,Fabio Miretti,Fabio Miretti,1,0
2738,Serie A,Sampdoria,Fabio Quagliarella,Fabio Quagliarella,Fabio Quagliarella,1,0
1726,Premier League,Arsenal,Fabio Vieira,Fabio Vieira,Fabio Vieira,1,0
795,La Liga,Getafe,Fabrizio Angileri,Fabrizio Angileri,Fabrizio Angileri,1,0
1836,Premier League,Brighton,Facundo Buonanotte,Facundo Buonanotte,Facundo Buonanotte,1,0
1279,Ligue 1,Lens,Facundo Medina,Facundo Medina,Facundo Medina,1,0
2091,Premier League,Manchester Utd,Facundo Pellistri,Facundo Pellistri,Facundo Pellistri,1,0
1453,Ligue 1,Montpellier,Faitout Maouassa,Faitout Maouassa,Faitout Maouassa,1,0
1454,Ligue 1,Montpellier,Falaye Sacko,Falaye Sacko,Falaye Sacko,1,0
670,La Liga,Cádiz,Fali,Fali,Fali,1,0
1571,Ligue 1,Reims,Fallou Fall,Fallou Fall,Fallou Fall,1,0
1156,Ligue 1,Angers,Faouzi Ghoulam,Faouzi Ghoulam,Faouzi Ghoulam,1,0
1663,Ligue 1,Toulouse,Fares Chaïbi,Fares Chaibi,Fares Chaibi,1,0
1157,Ligue 1,Angers,Farid El Melali,Farid El Melali,Farid El Melali,1,0
127,Bundesliga,Eint Frankfurt,Faride Alidou,Faride Alidou,Faride Alidou,1,0
671,La Liga,Cádiz,Fede San Emeterio,Fede San Emeterio,Fede San Emeterio,1,0
2554,Serie A,Lecce,Federico Baschirotto,Federico Baschirotto,Federico Baschirotto,1,0
2706,Serie A,Salernitana,Federico Bonazzoli,Federico Bonazzoli,Federico Bonazzoli,1,0
2448,Serie A,Hellas Verona,Federico Ceccherini,Federico Ceccherini,Federico Ceccherini,1,0
2507,Serie A,Juventus,Federico Chiesa,Federico Chiesa,Federico Chiesa,1,0
2555,Serie A,Lecce,Federico Di Francesco,Federico Di Francesco,Federico Di Francesco,1,0
2478,Serie A,Inter,Federico Dimarco,Federico Dimarco,Federico Dimarco,1,0
2707,Serie A,Salernitana,Federico Fazio,Federico Fazio,Federico Fazio,1,0
731,La Liga,Elche,Federico Fernández,Federico Fernandez,Federico Fernandez,1,0
2508,Serie A,Juventus,Federico Gatti,Federico Gatti,Federico Gatti,1,0
2809,Serie A,Spezia,Federico Marchetti,Federico Marchetti,Federico Marchetti,1,0
937,La Liga,Real Madrid,Federico Valverde,Federico Valverde,Federico Valverde,1,0
577,La Liga,Atlético Madrid,Felipe,Felipe,Felipe,1,1
2141,Premier League,Nott'ham Forest,Felipe,Felipe,Felipe,1,1
2531,Serie A,Lazio,Felipe Anderson,Felipe Anderson,Felipe Anderson,1,0
2351,Serie A,Cremonese,Felix Afena-Gyan,Felix Afena-Gyan,Felix Afena-Gyan,1,0
469,Bundesliga,Werder Bremen,Felix Agu,Felix Agu,Felix Agu,1,0
635,La Liga,Betis,Felix Garreta,Felix Garreta,Felix Garreta,1,0
1220,Ligue 1,Brest,Félix Lemaréchal,Felix Lemarechal,Felix Lemarechal,1,0
491,Bundesliga,Wolfsburg,Felix Nmecha,Felix Nmecha,Felix Nmecha,1,0
94,Bundesliga,Dortmund,Felix Passlack,Felix Passlack,Felix Passlack,1,0
26,Bundesliga,Augsburg,Ohis Felix Uduokhai,Felix Uduokhai,Felix Uduokhai,1,0
938,La Liga,Real Madrid,Ferland Mendy,Ferland Mendy,Ferland Mendy,1,0
1119,Ligue 1,Ajaccio,Fernand Mayembo,Fernand Mayembo,Fernand Mayembo,1,0
525,La Liga,Almería,Fernando,Fernando,Fernando,1,1
988,La Liga,Sevilla,Fernando,Fernando,Fernando,1,1
763,La Liga,Espanyol,Fernando Calero,Fernando Calero,Fernando Calero,1,0
699,La Liga,Celta Vigo,Fernando Medrano,Fernando Medrano,Fernando Medrano,1,0
1089,La Liga,Villarreal,Fernando Niño,Fer Nino,Fer Nino,1,0
526,La Liga,Almería,Fernando Pacheco,Fernando Pacheco,Fernando Pacheco,1,1
764,La Liga,Espanyol,Fernando Pacheco,Fernando Pacheco,Fernando Pacheco,1,1
605,La Liga,Barcelona,Ferrán Torres,Ferran Torres,Ferran Torres,1,0
2867,Serie A,Udinese,Festy Ebosele,Festy Ebosele,Festy Ebosele,1,0
732,La Liga,Elche,Fidel,Fidel,Fidel,1,0
2589,Serie A,Milan,Fikayo Tomori,Fikayo Tomori,Fikayo Tomori,1,0
2739,Serie A,Sampdoria,Filip Đuričić,Filip Djuricic,Filip Djuricic,1,0
1090,La Liga,Villarreal,Filip Jørgensen,Filip Jorgensen,Filip Jorgensen,1,0
128,Bundesliga,Eint Frankfurt,Filip Kostić,Filip Kostic,Filip Kostic,1,1
2509,Serie A,Juventus,Filip Kostić,Filip Kostic,Filip Kostic,1,1
179,Bundesliga,Hertha BSC,Filip Uremović,Filip Uremovic,Filip Uremovic,1,0
2380,Serie A,Empoli,Filippo Bandinelli,Filippo Bandinelli,Filippo Bandinelli,1,0
2675,Serie A,Roma,Filippo Missori,Filippo Missori,Filippo Missori,1,0
2619,Serie A,Monza,Filippo Ranocchia,Filippo Ranocchia,Filippo Ranocchia,1,0
2776,Serie A,Sassuolo,Filippo Romagna,Filippo Romagna,Filippo Romagna,1,0
2449,Serie A,Hellas Verona,Filippo Terracciano,Filippo Terracciano,Filippo Terracciano,1,0
331,Bundesliga,Mainz 05,Finn Dahmen,Finn Dahmen,Finn Dahmen,1,0
214,Bundesliga,Hoffenheim,Finn Ole Becker,Finn Ole Becker,Finn Ole Becker,1,0
215,Bundesliga,Hoffenheim,Fisnik Asllani,Fisnik Asllani,Fisnik Asllani,1,0
1608,Ligue 1,Rennes,Flavien Tait,Flavien Tait,Flavien Tait,1,0
2740,Serie A,Sampdoria,Flavio Paoletti,Flavio Paoletti,Flavio Paoletti,1,0
1514,Ligue 1,Nice,Flavius Daniliuc,Flavius Daniliuc,Flavius Daniliuc,1,1
2708,Serie A,Salernitana,Flavius Daniliuc,Flavius Daniliuc,Flavius Daniliuc,1,1
377,Bundesliga,Schalke 04,Florent Mollet,Florent Mollet,Florent Mollet,1,1
1482,Ligue 1,Nantes,Florent Mollet,Florent Mollet,Florent Mollet,1,1
1250,Ligue 1,Clermont Foot,Florent Ogier,Florent Ogier,Florent Ogier,1,0
1120,Ligue 1,Ajaccio,Florian Chabrolle,Florian Chabrolle,Florian Chabrolle,1,0
244,Bundesliga,Köln,Florian Dietz,Florian Dietz,Florian Dietz,1,0
378,Bundesliga,Schalke 04,Florian Flick,Florian Flick,Florian Flick,1,0
245,Bundesliga,Köln,Florian Kainz,Florian Kainz,Florian Kainz,1,0
905,La Liga,Rayo Vallecano,Florian Lejeune,Florian Lejeune,Florian Lejeune,1,0
414,Bundesliga,Stuttgart,Florian Müller,Florian Muller,Florian Muller,1,0
293,Bundesliga,M'Gladbach,Florian Neuhaus,Florian Neuhaus,Florian Neuhaus,1,0
11,Bundesliga,Augsburg,Florian Niederlechner,Florian Niederlechner,Florian Niederlechner,1,1
180,Bundesliga,Hertha BSC,Florian Niederlechner,Florian Niederlechner,Florian Niederlechner,1,1
1280,Ligue 1,Lens,Florian Sotoca,Florian Sotoca,Florian Sotoca,1,0
1694,Ligue 1,Troyes,Florian Tardieu,Florian Tardieu,Florian Tardieu,1,0
2868,Serie A,Udinese,Florian Thauvin,Florian Thauvin,Florian Thauvin,1,0
273,Bundesliga,Leverkusen,Florian Wirtz,Florian Wirtz,Florian Wirtz,1,0
2240,Premier League,West Ham,Flynn Downes,Flynn Downes,Flynn Downes,1,0
2590,Serie A,Milan,Fodé Ballo-Touré,Fode Ballo-Toure,Fode Ballo-Toure,1,0
1572,Ligue 1,Reims,Folarin Balogun,Folarin Balogun,Folarin Balogun,1,0
700,La Liga,Celta Vigo,Fran Beltrán,Fran Beltran,Fran Beltran,1,0
636,La Liga,Betis,Fran Delgado,Fran Delgado,Fran Delgado,1,0
906,La Liga,Rayo Vallecano,Fran Garcia,Fran Garcia,Fran Garcia,1,0
2479,Serie A,Inter,Francesco Acerbi,Francesco Acerbi,Francesco Acerbi,1,0
2320,Serie A,Bologna,Francesco Bardi,Francesco Bardi,Francesco Bardi,1,0
2381,Serie A,Empoli,Francesco Caputo,Francesco Caputo,Francesco Caputo,1,1
2741,Serie A,Sampdoria,Francesco Caputo,Francesco Caputo,Francesco Caputo,1,1
2294,Serie A,Atalanta,Francesco Rossi,Francesco Rossi,Francesco Rossi,1,0
1634,Ligue 1,Strasbourg,Franci Bouebari,Franci Bouebari,Franci Bouebari,1,0
1091,La Liga,Villarreal,Francis Coquelin,Francis Coquelin,Francis Coquelin,1,0
672,La Liga,Cádiz,Francisco Mwepu,Francisco Mwepu,Francisco Mwepu,1,0
1025,La Liga,Valencia,Francisco Perez,Fran Perez,Fran Perez,1,0
527,La Liga,Almería,Francisco Portillo,Francisco Portillo,Francisco Portillo,1,0
1221,Ligue 1,Brest,Franck Honorat,Franck Honorat,Franck Honorat,1,0
606,La Liga,Barcelona,Franck Kessié,Franck Kessie,Franck Kessie,1,0
2709,Serie A,Salernitana,Franck Ribéry,Franck Ribery,Franck Ribery,1,0
2620,Serie A,Monza,Franco Carboni,Franco Carboni,Franco Carboni,1,0
701,La Liga,Celta Vigo,Franco Cervi,Franco Cervi,Franco Cervi,1,0
851,La Liga,Mallorca,Franco Russo,Franco Russo,Franco Russo,1,0
1396,Ligue 1,Marseille,François Mughe,Francois Mughe,Francois Mughe,1,0
1121,Ligue 1,Ajaccio,François-Joseph Sollacaro,Francois-Joseph Sollacaro,Francois-Joseph Sollacaro,1,0
1807,Premier League,Brentford,Frank Onyeka,Frank Onyeka,Frank Onyeka,1,0
2352,Serie A,Cremonese,Frank Tsadjout,Frank Tsadjout,Frank Tsadjout,1,0
2211,Premier League,Tottenham,Fraser Forster,Fraser Forster,Fraser Forster,1,0
2092,Premier League,Manchester Utd,Fred,Fred,Fred,1,0
1635,Ligue 1,Strasbourg,Frederic Guilbert,Frederic Guilbert,Frederic Guilbert,1,0
440,Bundesliga,Union Berlin,Frederik Rønnow,Frederik Ronnow,Frederik Ronnow,1,0
12,Bundesliga,Augsburg,Frederik Winther,Frederik Winther,Frederik Winther,1,0
13,Bundesliga,Augsburg,Fredrik Jensen,Fredrik Jensen,Fredrik Jensen,1,0
607,La Liga,Barcelona,Frenkie de Jong,Frenkie de Jong,Frenkie de Jong,1,0
1311,Ligue 1,Lille,Gabriel Gudmundsson,Gabriel Gudmundsson,Gabriel Gudmundsson,1,0
1728,Premier League,Arsenal,Gabriel Jesus,Gabriel Jesus,Gabriel Jesus,1,0
1727,Premier League,Arsenal,Gabriel Dos Santos,Gabriel Magalhaes,Gabriel Magalhaes,1,0
1729,Premier League,Arsenal,Gabriel Martinelli,Gabriel Martinelli,Gabriel Martinelli,1,0
1026,La Liga,Valencia,Gabriel Paulista,Gabriel Paulista,Gabriel Paulista,1,0
2556,Serie A,Lecce,Gabriel Strefezza,Gabriel Strefezza,Gabriel Strefezza,1,0
1664,Ligue 1,Toulouse,Gabriel Suazo,Gabriel Suazo,Gabriel Suazo,1,0
702,La Liga,Celta Vigo,Gabriel Veiga,Gabri Veiga,Gabri Veiga,1,0
42,Bundesliga,Bayern Munich,Gabriel Vidovic,Gabriel Vidovic,Gabriel Vidovic,1,0
1281,Ligue 1,Lens,Gaël Kakuta,Gael Kakuta,Gael Kakuta,1,0
1188,Ligue 1,Auxerre,Gaëtan Charbonnier,Gaetan Charbonnier,Gaetan Charbonnier,1,0
1515,Ligue 1,Nice,Gaëtan Laborde,Gaetan Laborde,Gaetan Laborde,1,1
1609,Ligue 1,Rennes,Gaëtan Laborde,Gaetan Laborde,Gaetan Laborde,1,1
1189,Ligue 1,Auxerre,Gaëtan Perrin,Gaetan Perrin,Gaetan Perrin,1,0
2414,Serie A,Fiorentina,Gaetano Castrovilli,Gaetano Castrovilli,Gaetano Castrovilli,1,0
2321,Serie A,Bologna,Gary Medel,Gary Medel,Gary Medel,1,0
796,La Liga,Getafe,Gastón Álvarez,Gaston Alvarez,Gaston Alvarez,1,0
1695,Ligue 1,Troyes,Gauthier Gallon,Gauthier Gallon,Gauthier Gallon,1,0
1190,Ligue 1,Auxerre,Gauthier Hein,Gauthier Hein,Gauthier Hein,1,0
608,La Liga,Barcelona,Gavi,Gavi,Gavi,1,0
2173,Premier League,Southampton,Gavin Bazunu,Gavin Bazunu,Gavin Bazunu,1,0
1339,Ligue 1,Lorient,Gedeon Kalulu,Gedeon Kalulu,Gedeon Kalulu,1,0
1425,Ligue 1,Monaco,Gelson Martins,Gelson Martins,Gelson Martins,1,0
415,Bundesliga,Stuttgart,Genki Haraguchi,Genki Haraguchi,Genki Haraguchi,1,1
441,Bundesliga,Union Berlin,Genki Haraguchi,Genki Haraguchi,Genki Haraguchi,1,1
578,La Liga,Atlético Madrid,Geoffrey Kondogbia,Geoffrey Kondogbia,Geoffrey Kondogbia,1,0
2212,Premier League,Tottenham,George Abbott,George Abbott,George Abbott,1,0
216,Bundesliga,Hoffenheim,Georginio Rutter,Georginio Rutter,Georginio Rutter,1,1
1978,Premier League,Leeds United,Georginio Rutter,Georginio Rutter,Georginio Rutter,1,1
2676,Serie A,Roma,Georginio Wijnaldum,Georginio Wijnaldum,Georginio Wijnaldum,1,0
2869,Serie A,Udinese,Gerard Deulofeu,Gerard Deulofeu,Gerard Deulofeu,1,0
733,La Liga,Elche,Gerard Gumbau,Gerard Gumbau,Gerard Gumbau,1,0
1092,La Liga,Villarreal,Gerard Moreno,Gerard Moreno,Gerard Moreno,1,0
609,La Liga,Barcelona,Gerard Piqué,Gerard Pique,Gerard Pique,1,0
2742,Serie A,Sampdoria,Gerard Yepes,Gerard Yepes,Gerard Yepes,1,0
637,La Liga,Betis,Germán Pezzella,German Pezzella,German Pezzella,1,0
1093,La Liga,Villarreal,Gerónimo Rulli,Geronimo Rulli,Geronimo Rulli,1,0
69,Bundesliga,Bochum,Gerrit Holtmann,Gerrit Holtmann,Gerrit Holtmann,1,0
1397,Ligue 1,Marseille,Gerson,Gerson,Gerson,1,0
1636,Ligue 1,Strasbourg,Gerzino Nyamsi,Gerzino Nyamsi,Gerzino Nyamsi,1,0
1122,Ligue 1,Ajaccio,Ghjuvanni Quilichini,Ghjuvanni Quilichini,Ghjuvanni Quilichini,1,0
2415,Serie A,Fiorentina,Giacomo Bonaventura,Giacomo Bonaventura,Giacomo Bonaventura,1,0
2353,Serie A,Cremonese,Giacomo Quagliata,Giacomo Quagliata,Giacomo Quagliata,1,0
2649,Serie A,Napoli,Giacomo Raspadori,Giacomo Raspadori,Giacomo Raspadori,1,1
2777,Serie A,Sassuolo,Giacomo Raspadori,Giacomo Raspadori,Giacomo Raspadori,1,1
2778,Serie A,Sassuolo,Gian Marco Ferrari,Gian Marco Ferrari,Gian Marco Ferrari,1,0
2450,Serie A,Hellas Verona,Giangiacomo Magnani,Giangiacomo Magnani,Giangiacomo Magnani,1,0
2621,Serie A,Monza,Gianluca Caprari,Gianluca Caprari,Gianluca Caprari,1,0
2650,Serie A,Napoli,Gianluca Gaetano,Gianluca Gaetano,Gianluca Gaetano,1,0
2677,Serie A,Roma,Gianluca Mancini,Gianluca Mancini,Gianluca Mancini,1,0
2779,Serie A,Sassuolo,Gianluca Pegolo,Gianluca Pegolo,Gianluca Pegolo,1,0
2241,Premier League,West Ham,Gianluca Scamacca,Gianluca Scamacca,Gianluca Scamacca,1,0
1542,Ligue 1,Paris S-G,Gianluigi Donnarumma,Gianluigi Donnarumma,Gianluigi Donnarumma,1,0
1191,Ligue 1,Auxerre,Gideon Mensah,Gideon Mensah,Gideon Mensah,1,0
416,Bundesliga,Stuttgart,Gil Bastião Dias,Gil Dias,Gil Dias,1,0
1027,La Liga,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,Giorgi Mamardashvili,1,0
2295,Serie A,Atalanta,Giorgio Scalvini,Giorgio Scalvini,Giorgio Scalvini,1,0
2322,Serie A,Bologna,Giorgos Kyriakopoulos,Georgios Kyriakopoulos,Georgios Kyriakopoulos,1,1
2780,Serie A,Sassuolo,Giorgos Kyriakopoulos,Georgios Kyriakopoulos,Georgios Kyriakopoulos,1,1
1094,La Liga,Villarreal,Giovani Lo Celso,Giovani Lo Celso,Giovani Lo Celso,1,0
2651,Serie A,Napoli,Giovanni Di Lorenzo,Giovanni Di Lorenzo,Giovanni Di Lorenzo,1,0
852,La Liga,Mallorca,Giovanni González,Giovanni Gonzalez,Giovanni Gonzalez,1,0
95,Bundesliga,Dortmund,Gio Reyna,Giovanni Reyna,Giovanni Reyna,1,0
2652,Serie A,Napoli,Giovanni Simeone,Giovanni Simeone,Giovanni Simeone,1,0
2142,Premier League,Nott'ham Forest,Giulian Biancone,Giulian Biancone,Giulian Biancone,1,0
2622,Serie A,Monza,Giulio Donati,Giulio Donati,Giulio Donati,1,0
2710,Serie A,Salernitana,Giulio Maggiore,Giulio Maggiore,Giulio Maggiore,1,0
2557,Serie A,Lecce,Giuseppe Pezzella,Giuseppe Pezzella,Giuseppe Pezzella,1,0
2510,Serie A,Juventus,Gleison Bremer,Bremer,Bremer,1,0
2264,Premier League,Wolves,Gonçalo Guedes,Goncalo Guedes,Goncalo Guedes,1,0
703,La Liga,Celta Vigo,Gonçalo Paciência,Goncalo Paciencia,Goncalo Paciencia,1,0
673,La Liga,Cádiz,Gonzalo Escalante,Gonzalo Escalante,Gonzalo Escalante,1,1
2354,Serie A,Cremonese,Gonzalo Escalante,Gonzalo Escalante,Gonzalo Escalante,1,1
528,La Liga,Almería,Gonzalo Melero,Gonzalo Melero,Gonzalo Melero,1,0
989,La Liga,Sevilla,Gonzalo Montiel,Gonzalo Montiel,Gonzalo Montiel,1,0
1051,La Liga,Valladolid,Gonzalo Plata,Gonzalo Plata,Gonzalo Plata,1,0
734,La Liga,Elche,Gonzalo Verdú,Gonzalo Verdu,Gonzalo Verdu,1,0
797,La Liga,Getafe,Gonzalo Villar,Gonzalo Villar,Gonzalo Villar,1,1
2743,Serie A,Sampdoria,Gonzalo Villar,Gonzalo Villar,Gonzalo Villar,1,1
553,La Liga,Athletic Club,Gorka Guruzeta,Gorka Guruzeta,Gorka Guruzeta,1,0
1730,Premier League,Arsenal,Granit Xhaka,Granit Xhaka,Granit Xhaka,1,0
2781,Serie A,Sassuolo,Grégoire Defrel,Gregoire Defrel,Gregoire Defrel,1,0
